Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
2,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7631546214474069,0.0,0.0,0.0,0.7665412834277183,0.0,0.0,0.0,0.8272588414896891,0.0,0.0,0.0,0.2376196285120799,0.0,0.0,0.0,0.2206311418606802,0.0,0.0,0.0,0.3135321808178596,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,2,0.02383243966510601,0.0016189498307170869,0.0016189498307170869
4,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7643394889089021,0.0,0.0,0.0,0.76573007343706,0.0,0.0,0.0,0.8331325035395506,0.0,0.0,0.0,0.245180869489493,0.0,0.0,0.0,0.2232768731577178,0.0,0.0,0.0,0.3180838574132095,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,4,0.028384116260455894,0.007492611880578592,0.007492611880578592
8,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7684125796825044,0.0,0.0,0.0,0.7730190194386959,0.0,0.0,0.0,0.8484782960911049,0.0,0.0,0.0,0.2676481674524548,0.0,0.0,0.0,0.2449935374714865,0.0,0.0,0.0,0.3461746628027443,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,8,0.056474921649990684,0.02283840443213292,0.02283840443213292
16,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7706080306663211,0.0,0.0,0.0,0.7799138305718079,0.0,0.0,0.0,0.8542978442597723,0.0,0.0,0.0,0.2700128813285942,0.0,0.0,0.0,0.2481415016785533,0.0,0.0,0.0,0.3508801344306596,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,16,0.061180393277905976,0.028657952600800285,0.028657952600800285
all,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7688707087186757,0.0,0.0,0.0,0.7776342950623298,0.0,0.0,0.0,0.8500266075715605,0.0,0.0,0.0,0.2696493178461123,0.0,0.0,0.0,0.247795239897615,0.0,0.0,0.0,0.3523476516446785,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,all,0.06264791049192492,0.024386715912588453,0.024386715912588453
2,0.9625299989807296,0.0,0.9556182686930864,0.0,0.9442509650134564,0.0,0.9793729788331516,0.0,0.0,0.0,0.961670887111806,0.0,0.0,0.0,0.955015747789312,0.0,0.0,0.0,0.7758155786956151,0.0,0.0,0.0,0.6966474425252935,0.0,0.0,0.0,0.7351948854775394,0.0,0.0,0.0,0.5997514425783043,0.0,0.6080042096134133,0.0,0.6057772871372537,0.0,ZNF250,RandomForestClassifier,2,0.12941759834028577,0.010764782775855575,0.010764782775855575
4,0.9625299989807296,0.0,0.9556182686930864,0.0,0.9442509650134564,0.0,0.981337359966148,0.0,0.0,0.0,0.964037670314283,0.0,0.0,0.0,0.954492558246828,0.0,0.0,0.0,0.7960270016649549,0.0,0.0,0.0,0.7104870345543202,0.0,0.0,0.0,0.7484007815364315,0.0,0.0,0.0,0.5997514425783043,0.0,0.6080042096134133,0.0,0.6057772871372537,0.0,ZNF250,RandomForestClassifier,4,0.14262349439917787,0.010241593233371593,0.010241593233371593
8,0.9625299989807296,0.0,0.9556182686930864,0.0,0.9442509650134564,0.0,0.9853202825541062,0.0,0.0,0.0,0.9736887220916436,0.0,0.0,0.0,0.9553194217608612,0.0,0.0,0.0,0.8189775316480586,0.0,0.0,0.0,0.7538279449527353,0.0,0.0,0.0,0.7805563907486759,0.0,0.0,0.0,0.5997514425783043,0.0,0.6080042096134133,0.0,0.6057772871372537,0.0,ZNF250,RandomForestClassifier,8,0.17477910361142224,0.011068456747404753,0.011068456747404753
16,0.9625299989807296,0.0,0.9556182686930864,0.0,0.9442509650134564,0.0,0.9851114247855672,0.0,0.0,0.0,0.9740819736225969,0.0,0.0,0.0,0.9548296409073432,0.0,0.0,0.0,0.8308514172466723,0.0,0.0,0.0,0.7665014387752517,0.0,0.0,0.0,0.7885299771612623,0.0,0.0,0.0,0.5997514425783043,0.0,0.6080042096134133,0.0,0.6057772871372537,0.0,ZNF250,RandomForestClassifier,16,0.18275269002400862,0.010578675893886835,0.010578675893886835
all,0.9625299989807296,0.0,0.9556182686930864,0.0,0.9442509650134564,0.0,0.9855132489706914,0.0,0.0,0.0,0.9744571310368656,0.0,0.0,0.0,0.9578198385236448,0.0,0.0,0.0,0.823385490508433,0.0,0.0,0.0,0.7616419959893768,0.0,0.0,0.0,0.7925501836220589,0.0,0.0,0.0,0.5997514425783043,0.0,0.6080042096134133,0.0,0.6057772871372537,0.0,ZNF250,RandomForestClassifier,all,0.18677289648480522,0.013568873510188428,0.013568873510188428
2,0.7845622832170005,0.0,0.7819615636501527,0.0,0.8395008151750043,0.0,0.8135975419432101,0.0,0.0,0.0,0.8057771825317973,0.0,0.0,0.0,0.839855121450183,0.0,0.0,0.0,0.1091691748548583,0.0,0.0,0.0,0.0934316400673226,0.0,0.0,0.0,0.2297678780913543,0.0,0.0,0.0,0.0571129347675192,0.0,0.0543474443597623,0.0,0.1888396341975607,0.0,GABPA,RandomForestClassifier,2,0.0409282438937936,0.0003543062751787396,0.0003543062751787396
4,0.7845622832170005,0.0,0.7819615636501527,0.0,0.8395008151750043,0.0,0.8194666387897177,0.0,0.0,0.0,0.8104326214606606,0.0,0.0,0.0,0.8512521262052095,0.0,0.0,0.0,0.1278370241678418,0.0,0.0,0.0,0.1111630064580519,0.0,0.0,0.0,0.2850104081177619,0.0,0.0,0.0,0.0571129347675192,0.0,0.0543474443597623,0.0,0.1888396341975607,0.0,GABPA,RandomForestClassifier,4,0.09617077392020121,0.011751311030205214,0.011751311030205214
8,0.7845622832170005,0.0,0.7819615636501527,0.0,0.8395008151750043,0.0,0.836644760180629,0.0,0.0,0.0,0.829652915691839,0.0,0.0,0.0,0.8895844166918994,0.0,0.0,0.0,0.1434597174346621,0.0,0.0,0.0,0.1228513919167081,0.0,0.0,0.0,0.3675462847348103,0.0,0.0,0.0,0.0571129347675192,0.0,0.0543474443597623,0.0,0.1888396341975607,0.0,GABPA,RandomForestClassifier,8,0.17870665053724963,0.05008360151689506,0.05008360151689506
16,0.7845622832170005,0.0,0.7819615636501527,0.0,0.8395008151750043,0.0,0.839878624728819,0.0,0.0,0.0,0.8304573861190164,0.0,0.0,0.0,0.8819404371177425,0.0,0.0,0.0,0.1527230483242408,0.0,0.0,0.0,0.1303247626892048,0.0,0.0,0.0,0.3863795555703906,0.0,0.0,0.0,0.0571129347675192,0.0,0.0543474443597623,0.0,0.1888396341975607,0.0,GABPA,RandomForestClassifier,16,0.1975399213728299,0.042439621942738204,0.042439621942738204
all,0.7845622832170005,0.0,0.7819615636501527,0.0,0.8395008151750043,0.0,0.8384715149007489,0.0,0.0,0.0,0.8280133059394151,0.0,0.0,0.0,0.87975246296392,0.0,0.0,0.0,0.150773169258578,0.0,0.0,0.0,0.1280101639372407,0.0,0.0,0.0,0.4008816790779754,0.0,0.0,0.0,0.0571129347675192,0.0,0.0543474443597623,0.0,0.1888396341975607,0.0,GABPA,RandomForestClassifier,all,0.2120420448804147,0.04025164778891566,0.04025164778891566
2,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7010419041854485,0.0,0.0,0.0,0.6906462132279103,0.0,0.0,0.0,0.6984382148154904,0.0,0.0,0.0,0.0823216672129577,0.0,0.0,0.0,0.0753652567976149,0.0,0.0,0.0,0.3505591716780283,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,2,0.003315582952487184,-0.0070807423937582215,-0.0070807423937582215
4,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7090358168839135,0.0,0.0,0.0,0.699489298494726,0.0,0.0,0.0,0.7234542210988872,0.0,0.0,0.0,0.089670115164387,0.0,0.0,0.0,0.0807324968006189,0.0,0.0,0.0,0.3518656114364263,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,4,0.0046220227108851875,0.01793526388963862,0.01793526388963862
8,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7410818482651188,0.0,0.0,0.0,0.7323964925349206,0.0,0.0,0.0,0.7751410414134665,0.0,0.0,0.0,0.1124169197418323,0.0,0.0,0.0,0.105043854754417,0.0,0.0,0.0,0.4887022356903253,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,8,0.14145864696478416,0.0696220842042179,0.0696220842042179
16,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7468915368828937,0.0,0.0,0.0,0.7341564831516759,0.0,0.0,0.0,0.8151934806035486,0.0,0.0,0.0,0.1196747074295359,0.0,0.0,0.0,0.1110666287154862,0.0,0.0,0.0,0.5110967046855909,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,16,0.16385311596004976,0.10967452339429995,0.10967452339429995
all,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7498163641219131,0.0,0.0,0.0,0.7366291364034341,0.0,0.0,0.0,0.8443307977643317,0.0,0.0,0.0,0.1249833600397763,0.0,0.0,0.0,0.1145981081494516,0.0,0.0,0.0,0.5177298642630781,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,all,0.17048627553753698,0.1388118405550831,0.1388118405550831
2,0.7488314970985382,0.0,0.7562191155472802,0.0,0.6228754508602253,0.0,0.7850639564920073,0.0,0.0,0.0,0.7803777781169344,0.0,0.0,0.0,0.6701757157904816,0.0,0.0,0.0,0.3686521621557911,0.0,0.0,0.0,0.3024832904423206,0.0,0.0,0.0,0.1872719975212711,0.0,0.0,0.0,0.3066013082474332,0.0,0.2900651606954028,0.0,0.1939323132275447,0.0,ZNF264,RandomForestClassifier,2,-0.006660315706273595,0.0473002649302563,0.0473002649302563
4,0.7488314970985382,0.0,0.7562191155472802,0.0,0.6228754508602253,0.0,0.7808410192952031,0.0,0.0,0.0,0.7795347533822398,0.0,0.0,0.0,0.6516299594624788,0.0,0.0,0.0,0.3757008835015936,0.0,0.0,0.0,0.3052366559745809,0.0,0.0,0.0,0.1888449219674653,0.0,0.0,0.0,0.3066013082474332,0.0,0.2900651606954028,0.0,0.1939323132275447,0.0,ZNF264,RandomForestClassifier,4,-0.005087391260079399,0.02875450860225348,0.02875450860225348
8,0.7488314970985382,0.0,0.7562191155472802,0.0,0.6228754508602253,0.0,0.7873216651410858,0.0,0.0,0.0,0.7859380564288839,0.0,0.0,0.0,0.6480460595614287,0.0,0.0,0.0,0.3915947519733755,0.0,0.0,0.0,0.3304063137702771,0.0,0.0,0.0,0.2431151123472431,0.0,0.0,0.0,0.3080471734622403,0.0,0.2993328697898457,0.0,0.2337616544830729,0.0,ZNF264,RandomForestClassifier,8,0.00935345786417019,0.025170608701203356,0.025170608701203356
16,0.7488314970985382,0.0,0.7562191155472802,0.0,0.6228754508602253,0.0,0.7893783079558147,0.0,0.0,0.0,0.7880307208096348,0.0,0.0,0.0,0.6462424590634875,0.0,0.0,0.0,0.3976687627234101,0.0,0.0,0.0,0.3486071880369851,0.0,0.0,0.0,0.2652031519466574,0.0,0.0,0.0,0.3080471734622403,0.0,0.2993328697898457,0.0,0.2337616544830729,0.0,ZNF264,RandomForestClassifier,16,0.03144149746358449,0.023367008203262207,0.023367008203262207
all,0.7488314970985382,0.0,0.7562191155472802,0.0,0.6228754508602253,0.0,0.7874928749659692,0.0,0.0,0.0,0.786102568602912,0.0,0.0,0.0,0.6529633885537361,0.0,0.0,0.0,0.3952302424114504,0.0,0.0,0.0,0.3492257036605783,0.0,0.0,0.0,0.2600500717410567,0.0,0.0,0.0,0.3080471734622403,0.0,0.2993328697898457,0.0,0.2337616544830729,0.0,ZNF264,RandomForestClassifier,all,0.02628841725798381,0.030087937693510813,0.030087937693510813
2,0.8353566826010841,0.0,0.8341175551724709,0.0,0.930765973750108,0.0,0.8435035656282206,0.0,0.0,0.0,0.8412583509796785,0.0,0.0,0.0,0.9378429368509528,0.0,0.0,0.0,0.0812353372015591,0.0,0.0,0.0,0.077315546761691,0.0,0.0,0.0,0.3644609782385283,0.0,0.0,0.0,0.0717367044232843,0.0,0.0699473206175609,0.0,0.3562873666435165,0.0,MSANTD1,RandomForestClassifier,2,0.008173611595011787,0.007076963100844713,0.007076963100844713
4,0.8353566826010841,0.0,0.8341175551724709,0.0,0.930765973750108,0.0,0.8495715242216788,0.0,0.0,0.0,0.8467714635756434,0.0,0.0,0.0,0.9477344140178856,0.0,0.0,0.0,0.0928580133246276,0.0,0.0,0.0,0.0880730355959049,0.0,0.0,0.0,0.4894341865721366,0.0,0.0,0.0,0.0717367044232843,0.0,0.0699473206175609,0.0,0.3562873666435165,0.0,MSANTD1,RandomForestClassifier,4,0.1331468199286201,0.01696844026777755,0.01696844026777755
8,0.8353566826010841,0.0,0.8341175551724709,0.0,0.930765973750108,0.0,0.8528099770687827,0.0,0.0,0.0,0.8501927283221482,0.0,0.0,0.0,0.949166095794066,0.0,0.0,0.0,0.1009277921998607,0.0,0.0,0.0,0.0943843512950268,0.0,0.0,0.0,0.5517108947152035,0.0,0.0,0.0,0.0717367044232843,0.0,0.0699473206175609,0.0,0.3562873666435165,0.0,MSANTD1,RandomForestClassifier,8,0.195423528071687,0.01840012204395791,0.01840012204395791
16,0.8353566826010841,0.0,0.8341175551724709,0.0,0.930765973750108,0.0,0.856726178893441,0.0,0.0,0.0,0.8543452852858767,0.0,0.0,0.0,0.9491961253363602,0.0,0.0,0.0,0.1044329007763559,0.0,0.0,0.0,0.0976239851413742,0.0,0.0,0.0,0.5786779828939395,0.0,0.0,0.0,0.0717367044232843,0.0,0.0699473206175609,0.0,0.3562873666435165,0.0,MSANTD1,RandomForestClassifier,16,0.22239061625042295,0.018430151586252164,0.018430151586252164
all,0.8353566826010841,0.0,0.8341175551724709,0.0,0.930765973750108,0.0,0.856044693370971,0.0,0.0,0.0,0.8535588778235405,0.0,0.0,0.0,0.9502530062895562,0.0,0.0,0.0,0.1048186998470449,0.0,0.0,0.0,0.0978133302159171,0.0,0.0,0.0,0.5861819672296145,0.0,0.0,0.0,0.0717367044232843,0.0,0.0699473206175609,0.0,0.3562873666435165,0.0,MSANTD1,RandomForestClassifier,all,0.22989460058609795,0.019487032539448168,0.019487032539448168
2,0.7956489071781186,0.0,0.7967845174295488,0.0,0.6045388815442448,0.0,0.8064456281853889,0.0,0.0,0.0,0.8047750032601552,0.0,0.0,0.0,0.6298527065013454,0.0,0.0,0.0,0.1870641276548099,0.0,0.0,0.0,0.1871262755271897,0.0,0.0,0.0,0.2988526613978975,0.0,0.0,0.0,0.1454162869090222,0.0,0.1532127240754318,0.0,0.3042927365260616,0.0,RFX5,RandomForestClassifier,2,-0.005440075128164079,0.02531382495710055,0.02531382495710055
4,0.7956489071781186,0.0,0.7967845174295488,0.0,0.6045388815442448,0.0,0.8080028693311682,0.0,0.0,0.0,0.8061502694788524,0.0,0.0,0.0,0.6297266790857922,0.0,0.0,0.0,0.1974407349961081,0.0,0.0,0.0,0.1976062589963359,0.0,0.0,0.0,0.3288224842219516,0.0,0.0,0.0,0.1512344955474089,0.0,0.1567368197445342,0.0,0.3323867855381724,0.0,RFX5,RandomForestClassifier,4,-0.0035643013162208192,0.02518779754154732,0.02518779754154732
