,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count_positives,Seq_count_random,Seq_count_alien,Seq_count_shades
23,20,0.6935470863683663,0,0.7373961937716264,0,0.883679232887232,0,0.9889854318418314,0,0,0,0.8270934256055363,0,0,0,0.7514582263557466,0,0,0,0.5716609936755072,0,0,0,0.2736861381644185,0,0,0,0.2083800513752902,0,0,0,0.1882569928428164,0,0.2124648771408951,0,0.3446274814933258,0,CAMTA2,RandomForestClassifier,mono,68,6800,6800,48
24,29,0.57190309787848,0,0.569831654882908,0,0.7741248192828439,0,0.5950218031623052,0,0,0,0.5894335697071209,0,0,0,0.9149319251279896,0,0,0,0.0829437057698208,0,0,0,0.0591956438681472,0,0,0,0.6263344508800197,0,0,0,0.0478613971906721,0,0.0445985900670379,0,0.3640287134862769,0,ZNF841,RandomForestClassifier,mono,18299,1829900,1587307,35455
25,29,0.7786542787076034,0,0.773856005501101,0,0.6384128132410302,0,0.8319157171300993,0,0,0,0.8252291725447781,0,0,0,0.6459989354707412,0,0,0,0.096740945163122,0,0,0,0.0867325117436654,0,0,0,0.300724542787354,0,0,0,0.0604200790585616,0,0.0586564816479965,0,0.1375392208815863,0,TIGD4,RandomForestClassifier,mono,22249,2224900,1338111,43857
26,26,0.7653759609654911,0,0.7870140020205425,0,0.7433710223742328,0,0.809383620639524,0,0,0,0.7985086818234103,0,0,0,0.8055338561924149,0,0,0,0.3125397836485268,0,0,0,0.2530892241533134,0,0,0,0.2477339599482535,0,0,0,0.2041923485439429,0,0.1937582469562503,0,0.1771337766574151,0,ZNF470,RandomForestClassifier,mono,1059,105900,105900,2100
27,26,0.7537050378134861,0,0.7603802300868114,0,0.7429386842128173,0,0.7997103505281854,0,0,0,0.8013063356266155,0,0,0,0.7958249695988883,0,0,0,0.117009433919151,0,0,0,0.1132053412299271,0,0,0,0.2246973007334393,0,0,0,0.0566343547145813,0,0.0682289185887047,0,0.1703563154552823,0,ZNF510,RandomForestClassifier,mono,4941,494100,494100,9837
28,20,0.9465423450603512,0,0.9483273985687504,0,0.8587105280143074,0,0.9637590258777756,0,0,0,0.9651108746976224,0,0,0,0.8892307307510678,0,0,0,0.2935511497707674,0,0,0,0.3087316217848664,0,0,0,0.0480319821528645,0,0,0,0.214286290474676,0,0.2283921596378697,0,0.0408551036358716,0,ZNF384,RandomForestClassifier,mono,105319,10531900,1345276,205812
29,40,0.8815302484810333,0,0.8658861706232301,0,0.9616412842477404,0,0.8872335139102541,0,0,0,0.8712427298104619,0,0,0,0.9664354456387316,0,0,0,0.348611141291818,0,0,0,0.3263571634823262,0,0,0,0.673753147158092,0,0,0,0.3078114705528816,0,0.2923485073146477,0,0.6302886314458367,0,CTCF,RandomForestClassifier,mono,51547,5154700,1114628,102141
30,20,0.907876138906938,0,0.8980125976130502,0,0.9457295056113468,0,0.9202645296368492,0,0,0,0.9105653628134494,0,0,0,0.9608686914318856,0,0,0,0.5133325217975258,0,0,0,0.4880873711786903,0,0,0,0.8084084268836726,0,0,0,0.4186472546634627,0,0.438204077177741,0,0.75597053050675,0,ZNF134,RandomForestClassifier,mono,2092,209200,209200,4012
31,43,0.8927092424894211,0,0.8728629150502106,0,0.9438793017500812,0,0.917603917043114,0,0,0,0.9021385428718388,0,0,0,0.9673231462948656,0,0,0,0.4603953555842883,0,0,0,0.4470118486223733,0,0,0,0.4833888908577572,0,0,0,0.3125369946128026,0,0.3116265801823472,0,0.3617171595719241,0,KDM2A,RandomForestClassifier,mono,10147,1014700,1014700,19853
32,30,0.8799598126331718,0,0.874455360842353,0,0.8240284072110291,0,0.8986461247642606,0,0,0,0.892531210826524,0,0,0,0.8412514234238213,0,0,0,0.1137328305954758,0,0,0,0.1079397022436562,0,0,0,0.1211566383815287,0,0,0,0.0979326928942601,0,0.0945197046046184,0,0.1137915628297488,0,TPRX1,RandomForestClassifier,mono,91794,9179400,1473889,181418
33,21,0.8905086231983705,0,0.893881919457549,0,0.954794017396172,0,0.905604419562776,0,0,0,0.9073728240526616,0,0,0,0.965191113499648,0,0,0,0.1981171109590596,0,0,0,0.1957460811426118,0,0,0,0.2820902839237604,0,0,0,0.1466507950558658,0,0.1490924507908446,0,0.2263522769612098,0,ELF3,RandomForestClassifier,mono,37515,3751500,1266171,74465
34,26,0.7444850361413525,0,0.7488743590551051,0,0.6957708276966352,0,0.8026652300622938,0,0,0,0.7833384668802141,0,0,0,0.7204234666626238,0,0,0,0.0667629954088652,0,0,0,0.045670894093355,0,0,0,0.0308392960410429,0,0,0,0.0413563926782278,0,0.0383173822190685,0,0.0198872573309304,0,SRY,RandomForestClassifier,mono,3678,367800,367800,7324
35,23,0.911841120418347,0,0.9079693882320912,0,0.7553237796123385,0,0.9332631673354485,0,0,0,0.9309214013083934,0,0,0,0.82270601685273,0,0,0,0.3578438759397713,0,0,0,0.352533644983908,0,0,0,0.0683907204250874,0,0,0,0.174688125482499,0,0.1764968626847651,0,0.0369018118785238,0,ZNF131,RandomForestClassifier,mono,6944,694400,694400,13778
36,30,0.7109144719823636,0,0.7042524306606558,0,0.8020800540545803,0,0.7672033115322382,0,0,0,0.7320435407241133,0,0,0,0.8351750679885909,0,0,0,0.1287196699855681,0,0,0,0.0661549514688892,0,0,0,0.0486132447602129,0,0,0,0.0474511462148331,0,0.0409779035472141,0,0.0285580791920578,0,SALL3,RandomForestClassifier,mono,1833,183300,183300,3648
37,22,0.7306352802547162,0,0.7276981532961814,0,0.9453119983630376,0,0.7689525600526089,0,0,0,0.7620431039930847,0,0,0,0.9623912340031342,0,0,0,0.0726331402812154,0,0,0,0.0654419537126446,0,0,0,0.7387234860835472,0,0,0,0.0527899769029941,0,0.0530070055346919,0,0.5851067342705927,0,PRDM10,RandomForestClassifier,mono,23536,2353600,1301981,46097
38,24,0.9090790669298116,0,0.9161519474847836,0,0.9842147238339474,0,0.9104786508346074,0,0,0,0.916477654606602,0,0,0,0.9888626109871812,0,0,0,0.4555707784314298,0,0,0,0.474038545262757,0,0,0,0.5490079540677848,0,0,0,0.403105008671017,0,0.4301406904430602,0,0.3934662987358136,0,NFKB1,RandomForestClassifier,mono,16856,1685600,1434540,33547
39,23,0.875347173553719,0,0.9182682152559446,0,0.8665580696966856,0,0.9208709421487604,0,0,0,0.9275983639083056,0,0,0,0.9268836570904072,0,0,0,0.6451032267403309,0,0,0,0.6353482964966776,0,0,0,0.3816457111426954,0,0,0,0.5092324852262621,0,0.5879540335361931,0,0.2243337658277938,0,ZNF726,RandomForestClassifier,mono,181,18100,18100,352
40,20,0.773825440677827,0,0.7774430968423834,0,0.8107436312595371,0,0.8271918744509487,0,0,0,0.8237184040163826,0,0,0,0.8555103146221855,0,0,0,0.4221251910776672,0,0,0,0.3991167294526756,0,0,0,0.6533880708313005,0,0,0,0.3312169144629054,0,0.3298500125406395,0,0.5537582050502995,0,GLI4,RandomForestClassifier,mono,435,43500,43500,694
41,31,0.8084093842765488,0,0.8083382348320608,0,0.9259762327826916,0,0.8246049395129114,0,0,0,0.8115054094531896,0,0,0,0.9261215617752958,0,0,0,0.3617022290043977,0,0,0,0.3547992416767083,0,0,0,0.5989237644483344,0,0,0,0.3052944936658485,0,0.3211680028484716,0,0.5719932912263672,0,ZNF20,RandomForestClassifier,mono,1545,154500,154500,3072
42,20,0.7488314970985382,0,0.7562191155472802,0,0.6228754508602253,0,0.7865670894704913,0,0,0,0.7815372444878564,0,0,0,0.6441857384531904,0,0,0,0.3971121977295128,0,0,0,0.3496533415760994,0,0,0,0.2581511589400902,0,0,0,0.3080471734622403,0,0.2993328697898457,0,0.2337616544830729,0,ZNF264,RandomForestClassifier,mono,1086,108600,108600,2074
43,27,0.92821534405323,0,0.9254060550624916,0,0.9419943622647589,0,0.945868693671508,0,0,0,0.9445036713742204,0,0,0,0.9580630923723532,0,0,0,0.513664618655197,0,0,0,0.4762538944338239,0,0,0,0.43679241614777,0,0,0,0.3079797269209856,0,0.3040277885273148,0,0.276376375752178,0,ZNF780B,RandomForestClassifier,mono,3301,330100,330100,6276
44,28,0.8287351238935223,0,0.8299445460009576,0,0.9229368958813416,0,0.8869314336450004,0,0,0,0.886062119669706,0,0,0,0.9790222912222246,0,0,0,0.2385696352733389,0,0,0,0.2449162673446388,0,0,0,0.5342774341228184,0,0,0,0.1549355780568551,0,0.1702330272338532,0,0.2776556516646618,0,FLI1,RandomForestClassifier,mono,22632,2263200,1288304,45014
45,20,0.8326791168131271,0,0.8226412469320935,0,0.788879089109665,0,0.9007341350117638,0,0,0,0.861184892928119,0,0,0,0.8332244360036584,0,0,0,0.1816482493245517,0,0,0,0.0830625996897441,0,0,0,0.1286903373207142,0,0,0,0.061523415935543,0,0.0678666624396305,0,0.1405586606418599,0,CAMTA1,RandomForestClassifier,mono,878,87800,87800,1668
46,20,0.7718302982261595,0,0.7444936049594707,0,0.805794882073685,0,0.9488788374534616,0,0,0,0.9169057599555568,0,0,0,0.8222320143430721,0,0,0,0.4778618179076406,0,0,0,0.2859815648637273,0,0,0,0.3043606412444709,0,0,0,0.106090798759689,0,0.1042706638142322,0,0.3498102642503232,0,CREB3L3,RandomForestClassifier,mono,398,39800,39800,789
47,32,0.8595221177401283,0,0.8531591825240546,0,0.9024786233171056,0,0.8746272325463299,0,0,0,0.8670075157287395,0,0,0,0.9330947294184564,0,0,0,0.1466855772502759,0,0,0,0.1334090903319366,0,0,0,0.3938169721900646,0,0,0,0.1075305632938271,0,0.1033728913519589,0,0.185132070878295,0,ZSCAN25,RandomForestClassifier,mono,21408,2140800,1295120,40395
48,23,0.7433548237807048,0,0.7667719182373961,0,0.4590846946022727,0,0.8826176753292987,0,0,0,0.8798579146132873,0,0,0,0.5620343068020404,0,0,0,0.4816070897163533,0,0,0,0.3946542505457077,0,0,0,0.2183454013409732,0,0,0,0.1747178618840091,0,0.1842707242404046,0,0.0337078243909972,0,ZNF234,RandomForestClassifier,mono,486,48600,48600,970
49,22,0.7767416824245272,0,0.7776793661472415,0,0.9594084704374932,0,0.7943535342094846,0,0,0,0.793646430884351,0,0,0,0.9644002213574348,0,0,0,0.1211818258991909,0,0,0,0.1200525462727844,0,0,0,0.4495113155854404,0,0,0,0.0970406630808909,0,0.0999467307273523,0,0.3402872709926249,0,TIGD3,RandomForestClassifier,mono,70744,7074400,1158889,139062
50,23,0.901266203522243,0,0.8997925146002032,0,0.6971068716049195,0,0.9086400385826028,0,0,0,0.9073416631152952,0,0,0,0.7113642072677613,0,0,0,0.399390189749821,0,0,0,0.3916807839004698,0,0,0,0.0341178855696403,0,0,0,0.2410159672015937,0,0.2415678434930356,0,0.0312113830842752,0,RLF,RandomForestClassifier,mono,7634,763400,763400,15092
51,20,0.8983206840332837,0,0.8964412671253106,0,0.926187490818874,0,0.909184569136024,0,0,0,0.9058803506298526,0,0,0,0.9364767494235932,0,0,0,0.1901502305895196,0,0,0,0.1770245715719487,0,0,0,0.1320249877777335,0,0,0,0.1483938993828824,0,0.1408636553134874,0,0.1009382678812043,0,ZNF367,RandomForestClassifier,mono,42712,4271200,1365517,83588
52,23,0.8353566826010841,0,0.8341175551724709,0,0.930765973750108,0,0.8557146246054301,0,0,0,0.8533309774102111,0,0,0,0.9493198630601826,0,0,0,0.1048007351105238,0,0,0,0.0978488298683227,0,0,0,0.588307077697342,0,0,0,0.0717367044232843,0,0.0699473206175609,0,0.3562873666435165,0,MSANTD1,RandomForestClassifier,mono,44457,4445700,1282607,87820
53,24,0.7464504202576816,0,0.7657412184704393,0,0.9457705764336082,0,0.8166045253264269,0,0,0,0.8253784878586541,0,0,0,0.969735461508178,0,0,0,0.3324377821211863,0,0,0,0.3496600643713276,0,0,0,0.8732840168977266,0,0,0,0.2944813029033823,0,0.3174055477337399,0,0.8570553954881335,0,ZBTB40,RandomForestClassifier,mono,29979,2997900,1357308,59206
54,30,0.5947052252617028,0,0.600513921163734,0,0.6523128475552026,0,0.6593456036665717,0,0,0,0.6470044298631361,0,0,0,0.7527682349898493,0,0,0,0.0228394785900367,0,0,0,0.0200392385391839,0,0,0,0.0364670234703267,0,0,0,0.0158377557196667,0,0.0164065912049733,0,0.0217842362653197,0,MKX,RandomForestClassifier,mono,17962,1796200,1311212,35531
55,37,0.9647407999883024,0,0.9663258808238686,0,0.9267134241347316,0,0.974899313615844,0,0,0,0.9760785451290152,0,0,0,0.9383459673325046,0,0,0,0.4876106161631501,0,0,0,0.4990804150365372,0,0,0,0.1383662491437102,0,0,0,0.4007425160362806,0,0.4169157726288514,0,0.1182265208509778,0,ZNF362,RandomForestClassifier,mono,80770,8077000,1330143,159115
56,23,0.7257732458617195,0,0.7237402204835804,0,0.5291302291810236,0,0.8068316753972946,0,0,0,0.8063619102715273,0,0,0,0.5436344756241155,0,0,0,0.1040648397332511,0,0,0,0.0959691203491209,0,0,0,0.0113374389407363,0,0,0,0.0592733736066821,0,0.0585316571651544,0,0.0143493524370825,0,PAX7,RandomForestClassifier,mono,26424,2642400,1369474,52576
57,35,0.8391107997606314,0,0.8398597613145604,0,0.829140559674724,0,0.8838874862430536,0,0,0,0.8768821474696558,0,0,0,0.921841961718226,0,0,0,0.1777433874300621,0,0,0,0.155958880811001,0,0,0,0.4121390959450662,0,0,0,0.0769259202379471,0,0.0755087146978017,0,0.2008454773692344,0,ZNF48,RandomForestClassifier,mono,3301,330100,330100,6536
58,28,0.747778953231579,0,0.7337172642860162,0,0.6664328231292517,0,0.8353146976797388,0,0,0,0.8133865863610885,0,0,0,0.7472550178925738,0,0,0,0.0676411689061481,0,0,0,0.0532242312793586,0,0,0,0.0542954426777699,0,0,0,0.0272806503092713,0,0.0268063416871362,0,0.0261204567389469,0,SP100,RandomForestClassifier,mono,10164,1016400,1016400,19478
59,23,0.7845622832170005,0,0.7819615636501527,0,0.8395008151750043,0,0.8379807891483724,0,0,0,0.8276926956113553,0,0,0,0.8802570185027879,0,0,0,0.1487851690683317,0,0,0,0.1259208163536296,0,0,0,0.4057368238954388,0,0,0,0.0571129347675192,0,0.0543474443597623,0,0.1888396341975607,0,GABPA,RandomForestClassifier,mono,8076,807600,807600,16075
60,31,0.7395997765346456,0,0.7412560412039934,0,0.8502477650112586,0,0.7655035433485824,0,0,0,0.7622524439607145,0,0,0,0.91600225865923,0,0,0,0.1510196879392376,0,0,0,0.1475879631421705,0,0,0,0.4756906611069712,0,0,0,0.0835842847277901,0,0.0968738892984774,0,0.2886565779245769,0,ZNF347,RandomForestClassifier,mono,21432,2143200,1261835,42045
61,20,0.8757108012242628,0,0.880253240258611,0,0.7616738678331959,0,0.9174804918802724,0,0,0,0.9221715113812804,0,0,0,0.7699702839829323,0,0,0,0.1729062411431988,0,0,0,0.1788600378937339,0,0,0,0.0518903180763563,0,0,0,0.0788274769984525,0,0.0883444542775033,0,0.0120231532266426,0,ZNF770,RandomForestClassifier,mono,36585,3658500,1447194,71950
62,20,0.9729133062557964,0,0.9511951191110616,0,0.9533824837750136,0,0.9801466413810476,0,0,0,0.9720059015900756,0,0,0,0.9501909004867496,0,0,0,0.9034655542328214,0,0,0,0.8644208221426215,0,0,0,0.821531508965918,0,0,0,0.8605807087589095,0,0.8414304991643113,0,0.822442902420256,0,ZNF436,RandomForestClassifier,mono,1968,196800,196800,3839
63,32,0.93723783549079,0,0.944846992122812,0,0.873603752983941,0,0.9541687865437232,0,0,0,0.957354548411351,0,0,0,0.8903209686279296,0,0,0,0.3197895140467409,0,0,0,0.3057368837313676,0,0,0,0.1295286630731466,0,0,0,0.1799736826416101,0,0.1845103271243424,0,0.1156629051676718,0,SLC2A4RG,RandomForestClassifier,mono,3836,383600,383600,7643
64,40,0.8407123417595046,0,0.8318441128366528,0,0.8067203097720232,0,0.8703695999903568,0,0,0,0.8594768314888631,0,0,0,0.8089265760688471,0,0,0,0.1803076628504139,0,0,0,0.166482191618023,0,0,0,0.0731573254001264,0,0,0,0.1101296906116621,0,0.1120821215544505,0,0.1077282006678176,0,ZBTB41,RandomForestClassifier,mono,25054,2505400,1266593,49051
65,21,0.9198842433752786,0,0.9201244291138688,0,0.9674577844450956,0,0.9315613607811428,0,0,0,0.9307304859065904,0,0,0,0.9787044586485696,0,0,0,0.3168111207413339,0,0,0,0.3231828283588902,0,0,0,0.8462226222556875,0,0,0,0.2228243474474873,0,0.2365635071027556,0,0.6420764365759072,0,FIZ1,RandomForestClassifier,mono,13180,1318000,1318000,26198
66,20,0.9625299989807296,0,0.9556182686930864,0,0.9442509650134564,0,0.9817477089581512,0,0,0,0.9718741958801788,0,0,0,0.9522606074586696,0,0,0,0.824521715192864,0,0,0,0.7634991702736391,0,0,0,0.793745017483118,0,0,0,0.5997514425783043,0,0.6080042096134133,0,0.6057772871372537,0,ZNF250,RandomForestClassifier,mono,469,46900,46900,820
67,28,0.8712808081215029,0,0.860000219018785,0,0.773749169524587,0,0.903909588163903,0,0,0,0.8967554298801688,0,0,0,0.8313620198846926,0,0,0,0.4113882015804331,0,0,0,0.3997699862522091,0,0,0,0.0426700501811471,0,0,0,0.2283443545356731,0,0.2327901130242426,0,0.0432282122553693,0,CXXC4,RandomForestClassifier,mono,10530,1053000,1053000,20901
