,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count_positives,Seq_count_random,Seq_count_alien,Seq_count_shades
10,20,0.8344088474477789,0,0.8698734405232184,0,0.8571048659901119,0,0.8760261556109655,0,0,0,0.9118801142776524,0,0,0,0.8858145199063232,0,0,0,0.4118343454257642,0,0,0,0.8837443258902205,0,0,0,0.8431341176762239,0,0,0,0.2661962839495493,0,0.8227371315235685,0,0.7746580880992235,0,ZNF407,RandomForestClassifier,mono,896,89600,89600,1772
11,20,0.8967304429638012,0,0.9080136104112432,0,0.9140554811587815,0,0.936832040602971,0,0,0,0.936759480507975,0,0,0,0.9400988252843556,0,0,0,0.6377497808591793,0,0,0,0.9233666546809208,0,0,0,0.9339780742145602,0,0,0,0.4881669958715807,0,0.8955391649365914,0,0.9071203592660292,0,ZNF260,RandomForestClassifier,mono,2171,217100,217100,4201
12,24,0.7738421195515902,0,0.7857411358927706,0,0.8278056824788282,0,0.8694184480521636,0,0,0,0.8550577236246827,0,0,0,0.8990388994714098,0,0,0,0.2049338196943501,0,0,0,0.7790896394504855,0,0,0,0.8390045756897703,0,0,0,0.0740712175255814,0,0.6507803122804645,0,0.2329996063437275,0,DNTTIP1,RandomForestClassifier,mono,5841,584100,584100,11485
13,28,0.8124372627296406,0,0.8304171238011878,0,0.8428766818038619,0,0.8267905226844021,0,0,0,0.8324757616946987,0,0,0,0.8471417018203053,0,0,0,0.1859088156894135,0,0,0,0.7525917271832462,0,0,0,0.8590008687292681,0,0,0,0.1304286017462729,0,0.5907421690275695,0,0.830638722503959,0,JRK,RandomForestClassifier,mono,3901,390100,390100,7757
14,30,0.85270864173643,0,0.8613890370305636,0,0.9145176800060276,0,0.905707328554592,0,0,0,0.9087758242462384,0,0,0,0.922637450026819,0,0,0,0.3631316490124829,0,0,0,0.8655290016983076,0,0,0,0.8704854226214697,0,0,0,0.2516671571370378,0,0.7575172989348883,0,0.5627700523439186,0,ZNF471,RandomForestClassifier,mono,10136,1013600,1013600,20176
15,38,0.7599692599905523,0,0.7722271523372936,0,0.8106600725957328,0,0.8433395258089673,0,0,0,0.8400204783377572,0,0,0,0.8433525644853117,0,0,0,0.1361432919645177,0,0,0,0.7397517716637005,0,0,0,0.6898645707268097,0,0,0,0.0544490181422074,0,0.6141671026029485,0,0.5721869869158392,0,ZBTB8A,RandomForestClassifier,mono,18230,1823000,1289655,35761
16,25,0.891643577867023,0,0.8974053415539599,0,0.8933717834691722,0,0.8984787624217173,0,0,0,0.9039360053567772,0,0,0,0.9020264715797564,0,0,0,0.462717178597911,0,0,0,0.8768834094954621,0,0,0,0.8976420613767461,0,0,0,0.3773454854730654,0,0.8657573180076988,0,0.8898549770915338,0,ZNF251,RandomForestClassifier,mono,10263,1026300,1026300,20473
17,34,0.8956597741610302,0,0.940151577429697,0,0.9147951335932932,0,0.9553144917403746,0,0,0,0.953067593289363,0,0,0,0.920141334564893,0,0,0,0.7563985800959753,0,0,0,0.9484415855966134,0,0,0,0.892253856899462,0,0,0,0.6562780116953343,0,0.936257031147497,0,0.8837731332647858,0,ZNF493,RandomForestClassifier,mono,406,40600,40600,779
18,23,0.7516144202242215,0,0.8483023069950408,0,0.7728656327863661,0,0.7769428148628355,0,0,0,0.8374601166197753,0,0,0,0.7206443166442116,0,0,0,0.0964396237171287,0,0,0,0.7641104881503255,0,0,0,0.7281473117176034,0,0,0,0.0488326776579147,0,0.5936246817039925,0,0.7525180490699401,0,VDR,RandomForestClassifier,mono,3113,311300,311300,6183
19,20,0.880264405657228,0,0.8882069112481475,0,0.6667483959791836,0,0.9281667171033168,0,0,0,0.9247470780458724,0,0,0,0.6674673481429505,0,0,0,0.5196569068378005,0,0,0,0.9087609037404388,0,0,0,0.6108366146969638,0,0,0,0.2991891689092597,0,0.8672917710488609,0,0.6115764731605204,0,ZNF322,RandomForestClassifier,mono,1093,109300,109300,2078
20,33,0.8072895080601898,0,0.7989042496296168,0,0.9202560627021352,0,0.8482153311567672,0,0,0,0.8334255804710233,0,0,0,0.9616548121994656,0,0,0,0.3751503082499104,0,0,0,0.7845806486101001,0,0,0,0.9430354508423904,0,0,0,0.2151607140428434,0,0.7342735677219403,0,0.8957631961868534,0,NACC2,RandomForestClassifier,mono,5757,575700,575700,11427
21,25,0.8618025283699793,0,0.8767199712818364,0,0.6571043543254272,0,0.8732735781328561,0,0,0,0.8867402182507753,0,0,0,0.6648903497368865,0,0,0,0.2829042798801152,0,0,0,0.8470136979247114,0,0,0,0.6077433386423713,0,0,0,0.1899166920932206,0,0.8249296834101757,0,0.6097087271178796,0,ZNF107,RandomForestClassifier,mono,19572,1957200,1558005,38805
22,27,0.7829299134920569,0,0.8737735390613304,0,0.7512039044325683,0,0.8146519989959948,0,0,0,0.8766916687429069,0,0,0,0.8038693932725558,0,0,0,0.0849264823120971,0,0,0,0.783182068364344,0,0,0,0.6948728958086857,0,0,0,0.0473083084507284,0,0.7582471639327782,0,0.6095873140008958,0,ZNF648,RandomForestClassifier,mono,6091,609100,609100,12126
23,20,0.6935470863683663,0,0.7311580882352942,0,0.8934943645881753,0,0.990340790842872,0,0,0,0.8232230392156863,0,0,0,0.7508141132126633,0,0,0,0.5770843501192572,0,0,0,0.8883378195702574,0,0,0,0.6898383960571997,0,0,0,0.1882569928428164,0,0.8140337972419608,0,0.8588417531880422,0,CAMTA2,RandomForestClassifier,mono,68,6800,6800,48
24,29,0.57190309787848,0,0.587321679971708,0,0.757679592769788,0,0.5952490542057843,0,0,0,0.614175912369444,0,0,0,0.8990330496806791,0,0,0,0.0828100230728503,0,0,0,0.4930244662272328,0,0,0,0.8953063072179597,0,0,0,0.0478613971906721,0,0.4598392963689688,0,0.7330647971170696,0,ZNF841,RandomForestClassifier,mono,18299,1829900,1587307,35455
25,29,0.7786542787076034,0,0.7535479832990453,0,0.6569087086751875,0,0.8319679151836834,0,0,0,0.811218335076764,0,0,0,0.6455909488364698,0,0,0,0.0966972744710785,0,0,0,0.7051946264378834,0,0,0,0.6625031890149404,0,0,0,0.0604200790585616,0,0.6272280459483738,0,0.6344502075805437,0,TIGD4,RandomForestClassifier,mono,22249,2224900,1338111,43857
26,26,0.7653759609654911,0,0.7748945546112684,0,0.742844533230163,0,0.80938569701597,0,0,0,0.8098282296865866,0,0,0,0.8046658634360158,0,0,0,0.3141565488069532,0,0,0,0.7511056493730282,0,0,0,0.7610181907597015,0,0,0,0.2041923485439429,0,0.7019371532188311,0,0.7118489360856192,0,ZNF470,RandomForestClassifier,mono,1059,105900,105900,2100
27,26,0.7537050378134861,0,0.8142289136852987,0,0.7554777939056566,0,0.800432035111842,0,0,0,0.8443233180913657,0,0,0,0.802895328708173,0,0,0,0.1166633962705246,0,0,0,0.7405724000462787,0,0,0,0.7535676678391057,0,0,0,0.0566343547145813,0,0.5325842203484316,0,0.6790876887568764,0,ZNF510,RandomForestClassifier,mono,4941,494100,494100,9837
28,20,0.9465423450603512,0,0.9413539169163566,0,0.8188971238280904,0,0.9638122347886672,0,0,0,0.96010071010695,0,0,0,0.8588699033385636,0,0,0,0.2953516384095604,0,0,0,0.9177417846715312,0,0,0,0.6503441490154721,0,0,0,0.214286290474676,0,0.8857400273736408,0,0.6051182067234124,0,ZNF384,RandomForestClassifier,mono,105319,10531900,1345276,205812
29,40,0.8815302484810333,0,0.868781635461222,0,0.9654607410137296,0,0.8871333643841736,0,0,0,0.8748007558885924,0,0,0,0.9703680938706029,0,0,0,0.3491860515381443,0,0,0,0.8303724751625395,0,0,0,0.9580597310374488,0,0,0,0.3078114705528816,0,0.8155701329199188,0,0.9498114882312204,0,CTCF,RandomForestClassifier,mono,51547,5154700,1114628,102141
30,20,0.907876138906938,0,0.9072387879382884,0,0.9486505212795244,0,0.921000709810046,0,0,0,0.9182717740659476,0,0,0,0.9634414195355424,0,0,0,0.5132626648941112,0,0,0,0.8958305539463504,0,0,0,0.9604265532339328,0,0,0,0.4186472546634627,0,0.8781865564847761,0,0.950918183922279,0,ZNF134,RandomForestClassifier,mono,2092,209200,209200,4012
31,43,0.8927092424894211,0,0.9052417797668088,0,0.8613394283247733,0,0.9180736176853866,0,0,0,0.906197967597567,0,0,0,0.8846812618202399,0,0,0,0.4601710971754975,0,0,0,0.8749000047860122,0,0,0,0.7884322393337562,0,0,0,0.3125369946128026,0,0.8632316544647037,0,0.7533836579781626,0,KDM2A,RandomForestClassifier,mono,10147,1014700,1014700,19853
32,30,0.8799598126331718,0,0.8799641328618847,0,0.8041944026852235,0,0.8987960427531506,0,0,0,0.8969695469243241,0,0,0,0.8185662626224963,0,0,0,0.1140366925445182,0,0,0,0.8045433317907308,0,0,0,0.7253817598093223,0,0,0,0.0979326928942601,0,0.780290825472963,0,0.7402051988855387,0,TPRX1,RandomForestClassifier,mono,91794,9179400,1473889,181418
33,21,0.8905086231983705,0,0.905083480786606,0,0.9556253335806538,0,0.9061677298424888,0,0,0,0.9160087916309562,0,0,0,0.9646400175668208,0,0,0,0.1981610467734456,0,0,0,0.8640045057725233,0,0,0,0.9233453059941354,0,0,0,0.1466507950558658,0,0.8417273829346011,0,0.9060822307305684,0,ELF3,RandomForestClassifier,mono,37515,3751500,1266171,74465
34,26,0.7444850361413525,0,0.7537484679448172,0,0.7009242701143349,0,0.8030323300611999,0,0,0,0.7933537092589145,0,0,0,0.7220275944358018,0,0,0,0.0681607639532423,0,0,0,0.6540898994729805,0,0,0,0.5932904390319129,0,0,0,0.0413563926782278,0,0.6003842212458713,0,0.5160447323119689,0,SRY,RandomForestClassifier,mono,3678,367800,367800,7324
35,23,0.911841120418347,0,0.9220219462604178,0,0.7696484852537885,0,0.933813047268646,0,0,0,0.9383361429310602,0,0,0,0.8217714148490067,0,0,0,0.3571386707537399,0,0,0,0.9032637715902012,0,0,0,0.7117355125921417,0,0,0,0.174688125482499,0,0.8601093357337469,0,0.6246790533644875,0,ZNF131,RandomForestClassifier,mono,6944,694400,694400,13778
36,30,0.7109144719823636,0,0.840161503646596,0,0.8741524895442542,0,0.76540405301384,0,0,0,0.8574538223456897,0,0,0,0.8971609938096844,0,0,0,0.1274685689209158,0,0,0,0.7616925550226474,0,0,0,0.7929200184893263,0,0,0,0.0474511462148331,0,0.729667873268801,0,0.7150073356711851,0,SALL3,RandomForestClassifier,mono,1833,183300,183300,3648
37,22,0.7306352802547162,0,0.7634280089548113,0,0.9483487630501248,0,0.7692865955881727,0,0,0,0.7902146874817086,0,0,0,0.9626899431525228,0,0,0,0.0728030890550723,0,0,0,0.686114280506149,0,0,0,0.960560229604272,0,0,0,0.0527899769029941,0,0.6538356653230405,0,0.9348073727863572,0,PRDM10,RandomForestClassifier,mono,23536,2353600,1301981,46097
38,24,0.9090790669298116,0,0.9239785604790616,0,0.9881616381488278,0,0.91209650596049,0,0,0,0.9269724006352316,0,0,0,0.991387283741521,0,0,0,0.4557516451867413,0,0,0,0.8999314539224968,0,0,0,0.9804943214083778,0,0,0,0.403105008671017,0,0.8555042117724944,0,0.9256070110195072,0,NFKB1,RandomForestClassifier,mono,16856,1685600,1434540,33547
39,23,0.875347173553719,0,0.91156297086891,0,0.8667176409410716,0,0.9205401652892562,0,0,0,0.9281140130587644,0,0,0,0.9235139680392777,0,0,0,0.6414869337523599,0,0,0,0.9159890514452574,0,0,0,0.8910176625790706,0,0,0,0.5092324852262621,0,0.900398388573557,0,0.8063199548777302,0,ZNF726,RandomForestClassifier,mono,181,18100,18100,352
40,20,0.773825440677827,0,0.7839660141111001,0,0.8426255063358409,0,0.8247940185220154,0,0,0,0.8223028255324787,0,0,0,0.858122630702552,0,0,0,0.4217889378347213,0,0,0,0.7998357558562983,0,0,0,0.8575301441941526,0,0,0,0.3312169144629054,0,0.7267196989463728,0,0.8446702835074147,0,GLI4,RandomForestClassifier,mono,435,43500,43500,694
41,31,0.8084093842765488,0,0.850194364381068,0,0.9296372242304388,0,0.8271045038143573,0,0,0,0.842773542846548,0,0,0,0.9332903565287544,0,0,0,0.3614291001116178,0,0,0,0.7922450068639917,0,0,0,0.9091205526160424,0,0,0,0.3052944936658485,0,0.7092212534774647,0,0.8954163420298761,0,ZNF20,RandomForestClassifier,mono,1545,154500,154500,3072
42,20,0.7488314970985382,0,0.7812793580433713,0,0.6876245060579341,0,0.7864388817314021,0,0,0,0.7891062457045132,0,0,0,0.6990790633878711,0,0,0,0.3989818384829517,0,0,0,0.7609811328550082,0,0,0,0.6465668334055924,0,0,0,0.3080471734622403,0,0.697744356063971,0,0.581156481702638,0,ZNF264,RandomForestClassifier,mono,1086,108600,108600,2074
43,27,0.92821534405323,0,0.9370967939684152,0,0.9496382733891648,0,0.9453910596910232,0,0,0,0.9486091570065196,0,0,0,0.960925231546804,0,0,0,0.5135040759545203,0,0,0,0.9310941771885916,0,0,0,0.930877541137899,0,0,0,0.3079797269209856,0,0.8808053953799228,0,0.8773033212538249,0,ZNF780B,RandomForestClassifier,mono,3301,330100,330100,6276
44,28,0.8287351238935223,0,0.846410194633607,0,0.9245770531039954,0,0.8867198775982198,0,0,0,0.8974049846092421,0,0,0,0.976391702339092,0,0,0,0.2384958230940326,0,0,0,0.8314499332492384,0,0,0,0.953476560232963,0,0,0,0.1549355780568551,0,0.6794283397055442,0,0.7320383825402412,0,FLI1,RandomForestClassifier,mono,22632,2263200,1288304,45014
45,20,0.8326791168131271,0,0.8362913313995728,0,0.7994451605107343,0,0.9010391723139416,0,0,0,0.8856950885760639,0,0,0,0.827486909413139,0,0,0,0.1805218246369973,0,0,0,0.7937449513105864,0,0,0,0.7252273223685574,0,0,0,0.061523415935543,0,0.7266076076271674,0,0.7321847674769507,0,CAMTA1,RandomForestClassifier,mono,878,87800,87800,1668
46,20,0.7718302982261595,0,0.7584181999987262,0,0.8189574645132881,0,0.9488263221584609,0,0,0,0.9206870856182052,0,0,0,0.818466729588665,0,0,0,0.476193314635026,0,0,0,0.8727218744257669,0,0,0,0.8091060873450183,0,0,0,0.106090798759689,0,0.670047496871874,0,0.8024125234090993,0,CREB3L3,RandomForestClassifier,mono,398,39800,39800,789
47,32,0.8595221177401283,0,0.8283521431719394,0,0.9235789973840688,0,0.8737224372946367,0,0,0,0.8386737100846998,0,0,0,0.9449413588976332,0,0,0,0.1469626141754899,0,0,0,0.7498570669561578,0,0,0,0.9197491804814588,0,0,0,0.1075305632938271,0,0.7077238115314368,0,0.8819707622222934,0,ZSCAN25,RandomForestClassifier,mono,21408,2140800,1295120,40395
48,23,0.7433548237807048,0,0.7834330321157355,0,0.4542720860510938,0,0.8823711107155572,0,0,0,0.8829419625811378,0,0,0,0.4956945789169724,0,0,0,0.4833724159298518,0,0,0,0.8451300523652716,0,0,0,0.521248146223017,0,0,0,0.1747178618840091,0,0.6671822096671912,0,0.3219981349504479,0,ZNF234,RandomForestClassifier,mono,486,48600,48600,970
49,22,0.7767416824245272,0,0.7831426064742659,0,0.9585741554221872,0,0.7943316405680309,0,0,0,0.8051308231191535,0,0,0,0.9629002035521717,0,0,0,0.1212137067899446,0,0,0,0.733384796578665,0,0,0,0.9387865387146122,0,0,0,0.0970406630808909,0,0.7126574226850485,0,0.9198218537868998,0,TIGD3,RandomForestClassifier,mono,70744,7074400,1158889,139062
50,23,0.901266203522243,0,0.9188885758822616,0,0.7811346368475275,0,0.9082818941803888,0,0,0,0.9216097473527312,0,0,0,0.7938892162524975,0,0,0,0.3994169378490649,0,0,0,0.8905835807730621,0,0,0,0.6453258722558542,0,0,0,0.2410159672015937,0,0.8443721971856399,0,0.6245220478641057,0,RLF,RandomForestClassifier,mono,7634,763400,763400,15092
51,20,0.8983206840332837,0,0.9003058605514397,0,0.9283196772465164,0,0.9089155591094016,0,0,0,0.908628992395232,0,0,0,0.9397603296972352,0,0,0,0.1904319523922516,0,0,0,0.851100556945194,0,0,0,0.8590760116042557,0,0,0,0.1483938993828824,0,0.8187358877634348,0,0.8217185140311226,0,ZNF367,RandomForestClassifier,mono,42712,4271200,1365517,83588
52,23,0.8353566826010841,0,0.8455243393001327,0,0.927823611918016,0,0.8557736778746433,0,0,0,0.8686662334219437,0,0,0,0.9476209303585882,0,0,0,0.1043728153437499,0,0,0,0.786562669660711,0,0,0,0.9410054573324588,0,0,0,0.0717367044232843,0,0.734478362633652,0,0.9029954830516086,0,MSANTD1,RandomForestClassifier,mono,44457,4445700,1282607,87820
53,24,0.7464504202576816,0,0.769169152904663,0,0.9477528319560894,0,0.8187957981876014,0,0,0,0.8294316837131284,0,0,0,0.9690835535916472,0,0,0,0.3324703989896762,0,0,0,0.8072067613422131,0,0,0,0.9696834465856556,0,0,0,0.2944813029033823,0,0.7663689387131445,0,0.9555884653829796,0,ZBTB40,RandomForestClassifier,mono,29979,2997900,1357308,59206
54,30,0.5947052252617028,0,0.6007980594759931,0,0.6716537585941408,0,0.6578417480789661,0,0,0,0.6471077864664592,0,0,0,0.757613778329795,0,0,0,0.0227702581378655,0,0,0,0.4870708953250213,0,0,0,0.6239941183462783,0,0,0,0.0158377557196667,0,0.4596708488931804,0,0.5217692808466476,0,MKX,RandomForestClassifier,mono,17962,1796200,1311212,35531
55,37,0.9647407999883024,0,0.9604723365965714,0,0.9150908175122496,0,0.9749524435693644,0,0,0,0.9721744869288318,0,0,0,0.9310860546186372,0,0,0,0.4873501453798861,0,0,0,0.9536519163673614,0,0,0,0.866143612411093,0,0,0,0.4007425160362806,0,0.93218378185128,0,0.848191588466295,0,ZNF362,RandomForestClassifier,mono,80770,8077000,1330143,159115
56,23,0.7257732458617195,0,0.7311953857803056,0,0.5332135835446518,0,0.80663217397145,0,0,0,0.8144571911694426,0,0,0,0.5363341676503487,0,0,0,0.1037506816918017,0,0,0,0.7189188153165001,0,0,0,0.3593859210232348,0,0,0,0.0592733736066821,0,0.6166083516656555,0,0.4169517067121364,0,PAX7,RandomForestClassifier,mono,26424,2642400,1369474,52576
57,35,0.8391107997606314,0,0.865527841605804,0,0.8403877139780066,0,0.8848436780526929,0,0,0,0.8819248747736768,0,0,0,0.9145340529661428,0,0,0,0.1776530841224792,0,0,0,0.7863677287884603,0,0,0,0.8562536875715973,0,0,0,0.0769259202379471,0,0.7388148899998881,0,0.7730608879692837,0,ZNF48,RandomForestClassifier,mono,3301,330100,330100,6536
58,28,0.747778953231579,0,0.7008429883194186,0,0.633433726361358,0,0.8347029086358704,0,0,0,0.7774870676203415,0,0,0,0.7243190836940837,0,0,0,0.0675302608190203,0,0,0,0.6301505075349023,0,0,0,0.6183894358247023,0,0,0,0.0272806503092713,0,0.5341537662788539,0,0.4807876048847086,0,SP100,RandomForestClassifier,mono,10164,1016400,1016400,19478
59,23,0.7845622832170005,0,0.8137221858903404,0,0.8507895325723526,0,0.8376938616453535,0,0,0,0.8572068922221786,0,0,0,0.8873549917032677,0,0,0,0.1504827742205571,0,0,0,0.7915130376816105,0,0,0,0.8618769980310591,0,0,0,0.0571129347675192,0,0.7006417319523056,0,0.8101281336076059,0,GABPA,RandomForestClassifier,mono,8076,807600,807600,16075
60,31,0.7395997765346456,0,0.7653590837524504,0,0.8758455656426539,0,0.7671388958291228,0,0,0,0.7817519898049118,0,0,0,0.9248366955659232,0,0,0,0.1511659757242441,0,0,0,0.7064855383772485,0,0,0,0.8970117007598849,0,0,0,0.0835842847277901,0,0.6690931301809575,0,0.826620820646672,0,ZNF347,RandomForestClassifier,mono,21432,2143200,1261835,42045
61,20,0.8757108012242628,0,0.8816333837741899,0,0.8012113178223705,0,0.917983331209378,0,0,0,0.9207449969195084,0,0,0,0.815095762673127,0,0,0,0.1736960048324827,0,0,0,0.8533461733469117,0,0,0,0.7280510143942585,0,0,0,0.0788274769984525,0,0.7304243858117248,0,0.4770362862135164,0,ZNF770,RandomForestClassifier,mono,36585,3658500,1447194,71950
62,20,0.9729133062557964,0,0.9501838612909442,0,0.9518074326609576,0,0.9795043201034072,0,0,0,0.9723529718528496,0,0,0,0.949431118687176,0,0,0,0.90333250549511,0,0,0,0.9723605035278924,0,0,0,0.9520494363969376,0,0,0,0.8605807087589095,0,0.9577936822529608,0,0.9526264642929132,0,ZNF436,RandomForestClassifier,mono,1968,196800,196800,3839
63,32,0.93723783549079,0,0.9475740067345764,0,0.9134940822259136,0,0.9543772799148602,0,0,0,0.9521057966444996,0,0,0,0.917765002076412,0,0,0,0.320967449872742,0,0,0,0.9029665659201174,0,0,0,0.8485996531967673,0,0,0,0.1799736826416101,0,0.8789410458327876,0,0.8484907480889533,0,SLC2A4RG,RandomForestClassifier,mono,3836,383600,383600,7643
64,40,0.8407123417595046,0,0.815537303870847,0,0.8511025008130869,0,0.8706496699944551,0,0,0,0.8404574605529189,0,0,0,0.8531763657465209,0,0,0,0.1796341920803181,0,0,0,0.7576470292601093,0,0,0,0.7654191998928472,0,0,0,0.1101296906116621,0,0.7178015769275096,0,0.7719725991102917,0,ZBTB41,RandomForestClassifier,mono,25054,2505400,1266593,49051
65,21,0.9198842433752786,0,0.922839311078085,0,0.9695628059003844,0,0.9313862102862523,0,0,0,0.9318505689889798,0,0,0,0.9794252883296356,0,0,0,0.3169604051886286,0,0,0,0.8932261415291618,0,0,0,0.9760744032311564,0,0,0,0.2228243474474873,0,0.8695561958481774,0,0.9582274210007876,0,FIZ1,RandomForestClassifier,mono,13180,1318000,1318000,26198
66,20,0.9625299989807296,0,0.9505941546622289,0,0.93736191006371,0,0.9829135998468004,0,0,0,0.9687711269436788,0,0,0,0.9502212840972352,0,0,0,0.823107490728874,0,0,0,0.9708188839661416,0,0,0,0.9521906184827024,0,0,0,0.5997514425783043,0,0.9524710166663224,0,0.936134854102094,0,ZNF250,RandomForestClassifier,mono,469,46900,46900,820
67,28,0.8712808081215029,0,0.886784846465404,0,0.7649266272926086,0,0.9039498978853232,0,0,0,0.9043648156712922,0,0,0,0.8095175614137897,0,0,0,0.4110587127627635,0,0,0,0.8669587307460196,0,0,0,0.6189855879709375,0,0,0,0.2283443545356731,0,0.8353242210733892,0,0.6158434984321236,0,CXXC4,RandomForestClassifier,mono,10530,1053000,1053000,20901
