,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count_positives,Seq_count_random,Seq_count_alien,Seq_count_shades
10,27,0.8760825350972704,0,0.8777494784580498,0,0.8582179104551977,0,0.9296299255190364,0,0,0,0.9264961128747796,0,0,0,0.8766812009227519,0,0,0,0.4390971130377025,0,0,0,0.4006260189915379,0,0,0,0.3302599780738824,0,0,0,0.2558351468443162,0,0.2668531119629951,0,0.216359623702191,0,ZNF407,RandomForestClassifier,mono,1575,157500,157500,3050
11,20,0.9143069151852142,0,0.9102481289050752,0,0.8955635389745612,0,0.9810533757972868,0,0,0,0.953465994520365,0,0,0,0.903493829405286,0,0,0,0.8798915972650546,0,0,0,0.7935259496339926,0,0,0,0.380320168447205,0,0,0,0.767143526329641,0,0.7346965865416515,0,0.4028600272191752,0,ZNF260,RandomForestClassifier,mono,346,34600,34600,682
12,20,0.9543331820423276,0,0.9527366784132518,0,0.4718162566940783,0,0.9658789608441288,0,0,0,0.9670411157124552,0,0,0,0.5617787487226782,0,0,0,0.8135248271755737,0,0,0,0.7959894207708288,0,0,0,0.0336333286644941,0,0,0,0.6382165060336414,0,0.6433824280658746,0,0.0261418042264457,0,DNTTIP1,RandomForestClassifier,mono,2476,247600,247600,4824
13,41,0.8894676343556238,0,0.8858444787908172,0,0.7365814817791349,0,0.9298439023612524,0,0,0,0.9305999245808418,0,0,0,0.7097463749854528,0,0,0,0.6967103723281242,0,0,0,0.6677216230703645,0,0,0,0.1367404783342787,0,0,0,0.5982170399630397,0,0.6070495649026021,0,0.1372314815198109,0,JRK,RandomForestClassifier,mono,1833,183300,183300,3408
14,33,0.9300145729118868,0,0.9364140856259195,0,0.8596696193119276,0,0.9557046735555264,0,0,0,0.9568537292342492,0,0,0,0.845490968692008,0,0,0,0.6965473168003149,0,0,0,0.6855792599881564,0,0,0,0.1881522890836846,0,0,0,0.5608255026660538,0,0.5781892943981745,0,0.1252623220642034,0,ZNF471,RandomForestClassifier,mono,2613,261300,261300,5130
15,25,0.8031099774931049,0,0.7953242399183181,0,0.7547353163950966,0,0.8978588478029352,0,0,0,0.8712555006724417,0,0,0,0.7455041049050516,0,0,0,0.2539135593691541,0,0,0,0.1643139037337206,0,0,0,0.0403026813227881,0,0,0,0.0498096454009151,0,0.0443364772712054,0,0.0306874714569936,0,ZBTB8A,RandomForestClassifier,mono,1272,127200,127200,2528
16,23,0.9231780663976952,0,0.9238804926891392,0,0.8715461010140505,0,0.9486274858189429,0,0,0,0.9471309501139176,0,0,0,0.8867795004629724,0,0,0,0.6301313651018267,0,0,0,0.6299240355925205,0,0,0,0.43593128265965,0,0,0,0.5201272552807142,0,0.5426102920955953,0,0.3720147206409077,0,ZNF251,RandomForestClassifier,mono,6019,601900,503019,11921
17,29,0.9621880776857962,0,0.9633745611888392,0,0.9379903358489652,0,0.9688573246950352,0,0,0,0.969028994953922,0,0,0,0.9403937550049746,0,0,0,0.476323507898841,0,0,0,0.4765729130919178,0,0,0,0.7252758183424447,0,0,0,0.4010742176797907,0,0.413980448996076,0,0.7037929529320133,0,ZNF493,RandomForestClassifier,mono,11361,1136100,497035,22543
18,34,0.9315122843948488,0,0.9346462065473676,0,0.5637049866734002,0,0.9710207348785036,0,0,0,0.970283969288101,0,0,0,0.5852194113800463,0,0,0,0.542906416597206,0,0,0,0.5291648974896758,0,0,0,0.0435333923485861,0,0,0,0.3156060343768798,0,0.3230179143824594,0,0.0375392422438891,0,VDR,RandomForestClassifier,mono,4617,461700,461700,9129
19,20,0.8561876495606185,0,0.8513493776193157,0,0.6073411813846578,0,0.9447316706549498,0,0,0,0.9214974797231084,0,0,0,0.7891242657885287,0,0,0,0.6973235605450492,0,0,0,0.5991922040025133,0,0,0,0.1603753307043848,0,0,0,0.2074096964953077,0,0.1983603015075394,0,0.0194384704225126,0,ZNF322,RandomForestClassifier,mono,876,87600,87600,1718
