Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_H,ROC_delta_H,dLR
all,0.8154278265743785,0.0,0.8249131091138425,0.0,0.645677109113669,0.0,0.8211621338378151,0.0,0.0,0.0,0.8224992141227709,0.0,0.0,0.0,0.7276413101436895,0.0,0.0,0.0,0.4472775409079123,0.0,0.0,0.0,0.4449719395035902,0.0,0.0,0.0,0.2515820886555843,0.0,0.0,0.0,0.3635058408831199,0.0,0.37986906217221,0.0,0.1441790757897818,0.0,ZNF836,RandomForestClassifier,all,0.0651028773313802,-0.0024138949910715857,-0.0024138949910715857
2,0.7598917860259984,0.0,0.7269245410469433,0.0,0.815674556829373,0.0,0.9203576563547512,0.0,0.0,0.0,0.8917492929471478,0.0,0.0,0.0,0.7909697967696523,0.0,0.0,0.0,0.3705150025441974,0.0,0.0,0.0,0.1991790061908924,0.0,0.0,0.0,0.1895395962120539,0.0,0.0,0.0,0.106090798759689,0.0,0.1042706638142322,0.0,0.3498102642503232,0.0,CREB3L3,RandomForestClassifier,2,0.09490834237666021,0.14725568798767708,0.14725568798767708
4,0.7718302982261595,0.0,0.7444936049594707,0.0,0.805794882073685,0.0,0.93705151179117,0.0,0.0,0.0,0.9041000542915584,0.0,0.0,0.0,0.8166102280403272,0.0,0.0,0.0,0.4343907251181169,0.0,0.0,0.0,0.2171979279910088,0.0,0.0,0.0,0.1824770404025082,0.0,0.0,0.0,0.106090798759689,0.0,0.1042706638142322,0.0,0.3498102642503232,0.0,CREB3L3,RandomForestClassifier,4,0.11292726417677659,0.15960644933208767,0.15960644933208767
8,0.7718302982261595,0.0,0.7444936049594707,0.0,0.805794882073685,0.0,0.9517776564390792,0.0,0.0,0.0,0.9250904017575314,0.0,0.0,0.0,0.8249660993409257,0.0,0.0,0.0,0.4794098711157373,0.0,0.0,0.0,0.2889716558708947,0.0,0.0,0.0,0.2804693588770025,0.0,0.0,0.0,0.106090798759689,0.0,0.1042706638142322,0.0,0.3498102642503232,0.0,CREB3L3,RandomForestClassifier,8,0.1847009920566625,0.18059679679806073,0.18059679679806073
16,0.7718302982261595,0.0,0.7444936049594707,0.0,0.805794882073685,0.0,0.9498816666596394,0.0,0.0,0.0,0.9191675715259716,0.0,0.0,0.0,0.8211480711503497,0.0,0.0,0.0,0.4756580900142096,0.0,0.0,0.0,0.2908633332707481,0.0,0.0,0.0,0.3019432171342376,0.0,0.0,0.0,0.106090798759689,0.0,0.1042706638142322,0.0,0.3498102642503232,0.0,CREB3L3,RandomForestClassifier,16,0.1865926694565159,0.17467396656650092,0.17467396656650092
all,0.7718302982261595,0.0,0.7444936049594707,0.0,0.805794882073685,0.0,0.9506816236523324,0.0,0.0,0.0,0.9170199616171308,0.0,0.0,0.0,0.8176581004898866,0.0,0.0,0.0,0.4735273589200607,0.0,0.0,0.0,0.2872805007975309,0.0,0.0,0.0,0.3140457846866387,0.0,0.0,0.0,0.106090798759689,0.0,0.1042706638142322,0.0,0.3498102642503232,0.0,CREB3L3,RandomForestClassifier,all,0.18300983698329873,0.17252635665766014,0.17252635665766014
2,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7638007195580452,0.0,0.0,0.0,0.766008195021431,0.0,0.0,0.0,0.7534533978933461,0.0,0.0,0.0,0.081209837246175,0.0,0.0,0.0,0.0836516487893275,0.0,0.0,0.0,0.157015401869607,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,2,0.015422730200622806,0.005627964934619589,0.005627964934619589
4,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7674665828433945,0.0,0.0,0.0,0.7682785838692975,0.0,0.0,0.0,0.7593341322527947,0.0,0.0,0.0,0.0884617809885598,0.0,0.0,0.0,0.0868608069904649,0.0,0.0,0.0,0.1628361993247704,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,4,0.018631888401760208,0.007898353782486045,0.007898353782486045
8,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7852625751845832,0.0,0.0,0.0,0.7870426138738674,0.0,0.0,0.0,0.7805230281153013,0.0,0.0,0.0,0.0992263214416482,0.0,0.0,0.0,0.0997602382446117,0.0,0.0,0.0,0.1955160178807108,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,8,0.031531319655907,0.026662383787055988,0.026662383787055988
16,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.799736747452259,0.0,0.0,0.0,0.8017643731346628,0.0,0.0,0.0,0.7943413584939374,0.0,0.0,0.0,0.1156563304490542,0.0,0.0,0.0,0.114246892062847,0.0,0.0,0.0,0.2231457354249912,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,16,0.0460179734741423,0.04138414304785132,0.04138414304785132
all,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.799737793999151,0.0,0.0,0.0,0.8009627525054702,0.0,0.0,0.0,0.7953103722041605,0.0,0.0,0.0,0.1177679817409871,0.0,0.0,0.0,0.1125224965338595,0.0,0.0,0.0,0.2252188718845885,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,all,0.0442935779451548,0.040582522418658784,0.040582522418658784
2,0.8889053674854435,0.0,0.8840248461342098,0.0,0.8955181390045814,0.0,0.8913722187340246,0.0,0.0,0.0,0.8848275525190358,0.0,0.0,0.0,0.8968755985526864,0.0,0.0,0.0,0.2466448590750215,0.0,0.0,0.0,0.2042996882709663,0.0,0.0,0.0,0.3217121436765417,0.0,0.0,0.0,0.2154725383464082,0.0,0.2059221285623375,0.0,0.3185657566576441,0.0,ZNF721,RandomForestClassifier,2,-0.00162244029137118,0.001193260267933982,0.001193260267933982
4,0.8891338750616736,0.0,0.8836342922511018,0.0,0.902914002915452,0.0,0.8939630466466989,0.0,0.0,0.0,0.8860082458344063,0.0,0.0,0.0,0.9014554482507288,0.0,0.0,0.0,0.2615382754200132,0.0,0.0,0.0,0.2029343730836844,0.0,0.0,0.0,0.3061002277306703,0.0,0.0,0.0,0.2154725383464082,0.0,0.2059221285623375,0.0,0.3185657566576441,0.0,ZNF721,RandomForestClassifier,4,-0.002987755478653098,0.0023739535833045,0.0023739535833045
8,0.8891338750616736,0.0,0.8836342922511018,0.0,0.902914002915452,0.0,0.9047516699059645,0.0,0.0,0.0,0.8953426269245172,0.0,0.0,0.0,0.9070102375052062,0.0,0.0,0.0,0.3058793982300763,0.0,0.0,0.0,0.2546609539821811,0.0,0.0,0.0,0.3451586964819798,0.0,0.0,0.0,0.2154725383464082,0.0,0.2059221285623375,0.0,0.3185657566576441,0.0,ZNF721,RandomForestClassifier,8,0.04873882541984359,0.011708334673415366,0.011708334673415366
16,0.8891338750616736,0.0,0.8836342922511018,0.0,0.902914002915452,0.0,0.905764282994456,0.0,0.0,0.0,0.8967183396326562,0.0,0.0,0.0,0.910559924718867,0.0,0.0,0.0,0.3183418244816087,0.0,0.0,0.0,0.273731851407942,0.0,0.0,0.0,0.3731667907731724,0.0,0.0,0.0,0.2154725383464082,0.0,0.2059221285623375,0.0,0.3185657566576441,0.0,ZNF721,RandomForestClassifier,16,0.06780972284560449,0.013084047381554442,0.013084047381554442
all,0.8891338750616736,0.0,0.8836342922511018,0.0,0.902914002915452,0.0,0.9038654052714002,0.0,0.0,0.0,0.895693917114329,0.0,0.0,0.0,0.9114684458038316,0.0,0.0,0.0,0.3125003883800511,0.0,0.0,0.0,0.2724836869066516,0.0,0.0,0.0,0.3712875596752499,0.0,0.0,0.0,0.2154725383464082,0.0,0.2059221285623375,0.0,0.3185657566576441,0.0,ZNF721,RandomForestClassifier,all,0.0665615583443141,0.012059624863227203,0.012059624863227203
2,0.8023081120127324,0.0,0.8105386015971183,0.0,0.880937284629922,0.0,0.8064769437857705,0.0,0.0,0.0,0.810688850289286,0.0,0.0,0.0,0.8905047972901341,0.0,0.0,0.0,0.3710048035545754,0.0,0.0,0.0,0.3651605660752891,0.0,0.0,0.0,0.4869123381513695,0.0,0.0,0.0,0.3363578579544523,0.0,0.3567743798263393,0.0,0.4704223963896727,0.0,ZNF724,RandomForestClassifier,2,0.008386186248949767,-0.0022759786514336966,-0.0022759786514336966
4,0.8054935282677392,0.0,0.8129648289407196,0.0,0.8722070135419067,0.0,0.8133643017456416,0.0,0.0,0.0,0.8176394896919001,0.0,0.0,0.0,0.8820370103217849,0.0,0.0,0.0,0.3976086940729479,0.0,0.0,0.0,0.3893028621063688,0.0,0.0,0.0,0.5105604916378452,0.0,0.0,0.0,0.3363578579544523,0.0,0.3567743798263393,0.0,0.4704223963896727,0.0,ZNF724,RandomForestClassifier,4,0.03252848228002947,0.004674660751180504,0.004674660751180504
8,0.8054935282677392,0.0,0.8129648289407196,0.0,0.8722070135419067,0.0,0.8146093734415539,0.0,0.0,0.0,0.8173112128832383,0.0,0.0,0.0,0.8866015966545637,0.0,0.0,0.0,0.4012330365695776,0.0,0.0,0.0,0.3929157559282753,0.0,0.0,0.0,0.5169478780689796,0.0,0.0,0.0,0.3363578579544523,0.0,0.3567743798263393,0.0,0.4704223963896727,0.0,ZNF724,RandomForestClassifier,8,0.03614137610193602,0.004346383942518628,0.004346383942518628
16,0.8054935282677392,0.0,0.8129648289407196,0.0,0.8722070135419067,0.0,0.8173889717100059,0.0,0.0,0.0,0.8222760846883516,0.0,0.0,0.0,0.8998759162373974,0.0,0.0,0.0,0.4217815609638998,0.0,0.0,0.0,0.4137414200334092,0.0,0.0,0.0,0.545410435933197,0.0,0.0,0.0,0.3363578579544523,0.0,0.3567743798263393,0.0,0.4704223963896727,0.0,ZNF724,RandomForestClassifier,16,0.056967040207069886,0.009311255747631919,0.009311255747631919
all,0.8054935282677392,0.0,0.8129648289407196,0.0,0.8722070135419067,0.0,0.8189739978657471,0.0,0.0,0.0,0.8232016921843448,0.0,0.0,0.0,0.8938631958781988,0.0,0.0,0.0,0.4227646059913502,0.0,0.0,0.0,0.413733586626357,0.0,0.0,0.0,0.5479589765520009,0.0,0.0,0.0,0.3363578579544523,0.0,0.3567743798263393,0.0,0.4704223963896727,0.0,ZNF724,RandomForestClassifier,all,0.0569592068000177,0.01023686324362516,0.01023686324362516
2,0.891643577867023,0.0,0.8963414218145023,0.0,0.8914853002872528,0.0,0.8934438125129393,0.0,0.0,0.0,0.897437714523315,0.0,0.0,0.0,0.8916749971106891,0.0,0.0,0.0,0.4384831311278469,0.0,0.0,0.0,0.4431982089310451,0.0,0.0,0.0,0.565568791929255,0.0,0.0,0.0,0.3773454854730654,0.0,0.3968373494579515,0.0,0.5497666009041856,0.0,ZNF251,RandomForestClassifier,2,0.046360859473093596,0.0010962927088127294,0.0010962927088127294
4,0.891643577867023,0.0,0.8963414218145023,0.0,0.8914853002872528,0.0,0.8952960878060141,0.0,0.0,0.0,0.8985274370198439,0.0,0.0,0.0,0.8953440577949414,0.0,0.0,0.0,0.4478150714258407,0.0,0.0,0.0,0.4502666944971321,0.0,0.0,0.0,0.5731749911780849,0.0,0.0,0.0,0.3773454854730654,0.0,0.3968373494579515,0.0,0.5497666009041856,0.0,ZNF251,RandomForestClassifier,4,0.053429345039180565,0.0021860152053416737,0.0021860152053416737
8,0.891643577867023,0.0,0.8963414218145023,0.0,0.8914853002872528,0.0,0.8981068886347756,0.0,0.0,0.0,0.9011393746493908,0.0,0.0,0.0,0.8972690956126886,0.0,0.0,0.0,0.462267523890883,0.0,0.0,0.0,0.4658150705056573,0.0,0.0,0.0,0.5938967370682738,0.0,0.0,0.0,0.3773454854730654,0.0,0.3968373494579515,0.0,0.5497666009041856,0.0,ZNF251,RandomForestClassifier,8,0.06897772104770578,0.004797952834888486,0.004797952834888486
16,0.891643577867023,0.0,0.8963414218145023,0.0,0.8914853002872528,0.0,0.8987039549340743,0.0,0.0,0.0,0.9020951676738282,0.0,0.0,0.0,0.8993992999020852,0.0,0.0,0.0,0.4632712145943552,0.0,0.0,0.0,0.4655108525380323,0.0,0.0,0.0,0.5939551072164209,0.0,0.0,0.0,0.3773454854730654,0.0,0.3968373494579515,0.0,0.5497666009041856,0.0,ZNF251,RandomForestClassifier,16,0.0686735030800808,0.005753745859325976,0.005753745859325976
all,0.891643577867023,0.0,0.8963414218145023,0.0,0.8914853002872528,0.0,0.8983078661980488,0.0,0.0,0.0,0.9018442401743434,0.0,0.0,0.0,0.9027814669838362,0.0,0.0,0.0,0.4620294131030128,0.0,0.0,0.0,0.4639519379363098,0.0,0.0,0.0,0.593517849007423,0.0,0.0,0.0,0.3773454854730654,0.0,0.3968373494579515,0.0,0.5497666009041856,0.0,ZNF251,RandomForestClassifier,all,0.06711458847835827,0.005502818359841122,0.005502818359841122
2,0.8799598126331718,0.0,0.874455360842353,0.0,0.8240284072110291,0.0,0.8847119469115187,0.0,0.0,0.0,0.8788609900593378,0.0,0.0,0.0,0.8398784650257282,0.0,0.0,0.0,0.1013664488615019,0.0,0.0,0.0,0.0963390600142194,0.0,0.0,0.0,0.1108413676225366,0.0,0.0,0.0,0.0979326928942601,0.0,0.0945197046046184,0.0,0.1137915628297488,0.0,TPRX1,RandomForestClassifier,2,0.0018193554096010006,0.004405629216984841,0.004405629216984841
4,0.8799598126331718,0.0,0.874455360842353,0.0,0.8240284072110291,0.0,0.887126823908315,0.0,0.0,0.0,0.8811748244792308,0.0,0.0,0.0,0.8430852122447396,0.0,0.0,0.0,0.1043677964176365,0.0,0.0,0.0,0.0989580134147894,0.0,0.0,0.0,0.1180649053876755,0.0,0.0,0.0,0.0979326928942601,0.0,0.0945197046046184,0.0,0.1137915628297488,0.0,TPRX1,RandomForestClassifier,4,0.004438308810171002,0.006719463636877809,0.006719463636877809
8,0.8799598126331718,0.0,0.874455360842353,0.0,0.8240284072110291,0.0,0.8948161182596851,0.0,0.0,0.0,0.8885972485083439,0.0,0.0,0.0,0.8294221340167665,0.0,0.0,0.0,0.1097033247819813,0.0,0.0,0.0,0.1041700378220987,0.0,0.0,0.0,0.1150993049869103,0.0,0.0,0.0,0.0979326928942601,0.0,0.0945197046046184,0.0,0.1137915628297488,0.0,TPRX1,RandomForestClassifier,8,0.009650333217480309,0.014141887665990893,0.014141887665990893
16,0.8799598126331718,0.0,0.874455360842353,0.0,0.8240284072110291,0.0,0.8962058841653342,0.0,0.0,0.0,0.8898108095271514,0.0,0.0,0.0,0.8268047046360706,0.0,0.0,0.0,0.1112251762855866,0.0,0.0,0.0,0.1054136527349293,0.0,0.0,0.0,0.1153891466494766,0.0,0.0,0.0,0.0979326928942601,0.0,0.0945197046046184,0.0,0.1137915628297488,0.0,TPRX1,RandomForestClassifier,16,0.010893948130310901,0.015355448684798434,0.015355448684798434
all,0.8799598126331718,0.0,0.874455360842353,0.0,0.8240284072110291,0.0,0.8984926894565477,0.0,0.0,0.0,0.8924039071246979,0.0,0.0,0.0,0.8392040216402059,0.0,0.0,0.0,0.1137019936681428,0.0,0.0,0.0,0.1078666301777524,0.0,0.0,0.0,0.1220412728884141,0.0,0.0,0.0,0.0979326928942601,0.0,0.0945197046046184,0.0,0.1137915628297488,0.0,TPRX1,RandomForestClassifier,all,0.013346925573134008,0.01794854628234488,0.01794854628234488
2,0.7384377924606594,0.0,0.7364912956504436,0.0,0.915752059669418,0.0,0.761025217849277,0.0,0.0,0.0,0.7377920654371026,0.0,0.0,0.0,0.9158369663527772,0.0,0.0,0.0,0.3440165080080434,0.0,0.0,0.0,0.3220530941006849,0.0,0.0,0.0,0.5739038282234233,0.0,0.0,0.0,0.3052944936658485,0.0,0.3211680028484716,0.0,0.5719932912263672,0.0,ZNF20,RandomForestClassifier,2,0.0008850912522133103,-0.07054616939495817,-0.07054616939495817
4,0.7384377924606594,0.0,0.7364912956504436,0.0,0.915752059669418,0.0,0.76370777075553,0.0,0.0,0.0,0.7396634199474241,0.0,0.0,0.0,0.9143777986982742,0.0,0.0,0.0,0.349911927108921,0.0,0.0,0.0,0.3271215061421884,0.0,0.0,0.0,0.579625564094586,0.0,0.0,0.0,0.3052944936658485,0.0,0.3211680028484716,0.0,0.5719932912263672,0.0,ZNF20,RandomForestClassifier,4,0.0059535032937168,-0.06867481488463667,-0.06867481488463667
8,0.7384377924606594,0.0,0.7364912956504436,0.0,0.915752059669418,0.0,0.7770956126911168,0.0,0.0,0.0,0.7582021763492214,0.0,0.0,0.0,0.9119365883051688,0.0,0.0,0.0,0.3617649435179937,0.0,0.0,0.0,0.3451414732602161,0.0,0.0,0.0,0.5964942046653221,0.0,0.0,0.0,0.3052944936658485,0.0,0.3211680028484716,0.0,0.5719932912263672,0.0,ZNF20,RandomForestClassifier,8,0.023973470411744524,-0.05013605848283942,-0.05013605848283942
16,0.8084093842765488,0.0,0.8083382348320608,0.0,0.9259762327826916,0.0,0.8265827539978933,0.0,0.0,0.0,0.8140072475152125,0.0,0.0,0.0,0.937399742833977,0.0,0.0,0.0,0.3645632469163911,0.0,0.0,0.0,0.3571550188687282,0.0,0.0,0.0,0.6025696813062194,0.0,0.0,0.0,0.3052944936658485,0.0,0.3211680028484716,0.0,0.5719932912263672,0.0,ZNF20,RandomForestClassifier,16,0.03598701602025661,0.005669012683151675,0.005669012683151675
all,0.8084093842765488,0.0,0.8083382348320608,0.0,0.9259762327826916,0.0,0.8271777857576048,0.0,0.0,0.0,0.8148434746179868,0.0,0.0,0.0,0.92881397728757,0.0,0.0,0.0,0.3633860416057037,0.0,0.0,0.0,0.3581931234473448,0.0,0.0,0.0,0.6003198132970683,0.0,0.0,0.0,0.3052944936658485,0.0,0.3211680028484716,0.0,0.5719932912263672,0.0,ZNF20,RandomForestClassifier,all,0.037025120598873196,0.006505239785925987,0.006505239785925987
2,0.725461161692324,0.0,0.7248644702584848,0.0,0.6004548074683425,0.0,0.7296412595843104,0.0,0.0,0.0,0.7274648342405674,0.0,0.0,0.0,0.5963932869734515,0.0,0.0,0.0,0.0767749455785311,0.0,0.0,0.0,0.0710011181555989,0.0,0.0,0.0,0.0137818577918504,0.0,0.0,0.0,0.0592733736066821,0.0,0.0585316571651544,0.0,0.0143493524370825,0.0,PAX7,RandomForestClassifier,2,0.012469460990444499,0.003724613756986961,0.003724613756986961
4,0.7257732458617195,0.0,0.7237402204835804,0.0,0.5291302291810236,0.0,0.7483010096332591,0.0,0.0,0.0,0.7458002949169412,0.0,0.0,0.0,0.5740065061258978,0.0,0.0,0.0,0.0814971980574963,0.0,0.0,0.0,0.0748890287924094,0.0,0.0,0.0,0.0127586049524992,0.0,0.0,0.0,0.0592733736066821,0.0,0.0585316571651544,0.0,0.0143493524370825,0.0,PAX7,RandomForestClassifier,4,0.016357371627255,0.022060074433360777,0.022060074433360777
8,0.7257732458617195,0.0,0.7237402204835804,0.0,0.5291302291810236,0.0,0.8142814934736204,0.0,0.0,0.0,0.8133613063253444,0.0,0.0,0.0,0.5632923528684173,0.0,0.0,0.0,0.1080954652763718,0.0,0.0,0.0,0.0990300279402701,0.0,0.0,0.0,0.0121300504197904,0.0,0.0,0.0,0.0592733736066821,0.0,0.0585316571651544,0.0,0.0143493524370825,0.0,PAX7,RandomForestClassifier,8,0.04049837077511571,0.08962108584176398,0.08962108584176398
16,0.7257732458617195,0.0,0.7237402204835804,0.0,0.5291302291810236,0.0,0.8110504961752333,0.0,0.0,0.0,0.8106733336758575,0.0,0.0,0.0,0.5500904833732517,0.0,0.0,0.0,0.1058540917715113,0.0,0.0,0.0,0.0976362026188783,0.0,0.0,0.0,0.0116060994257665,0.0,0.0,0.0,0.0592733736066821,0.0,0.0585316571651544,0.0,0.0143493524370825,0.0,PAX7,RandomForestClassifier,16,0.0391045454537239,0.08693311319227703,0.08693311319227703
all,0.7257732458617195,0.0,0.7237402204835804,0.0,0.5291302291810236,0.0,0.8054228010675528,0.0,0.0,0.0,0.805215769975327,0.0,0.0,0.0,0.5430443901490873,0.0,0.0,0.0,0.1030474055209473,0.0,0.0,0.0,0.0952558183917976,0.0,0.0,0.0,0.0113760332972291,0.0,0.0,0.0,0.0592733736066821,0.0,0.0585316571651544,0.0,0.0143493524370825,0.0,PAX7,RandomForestClassifier,all,0.0367241612266432,0.08147554949174651,0.08147554949174651
2,0.9729133062557964,0.0,0.9511951191110616,0.0,0.9533824837750136,0.0,0.9805407985840536,0.0,0.0,0.0,0.9723156001615276,0.0,0.0,0.0,0.9486241279069768,0.0,0.0,0.0,0.89055838571891,0.0,0.0,0.0,0.8450779459909925,0.0,0.0,0.0,0.8151707301244326,0.0,0.0,0.0,0.8605807087589095,0.0,0.8414304991643113,0.0,0.822442902420256,0.0,ZNF436,RandomForestClassifier,2,0.0036474468266811666,0.021120481050466045,0.021120481050466045
4,0.9729133062557964,0.0,0.9511951191110616,0.0,0.9533824837750136,0.0,0.9772491582126536,0.0,0.0,0.0,0.9673684697022276,0.0,0.0,0.0,0.9508925500270416,0.0,0.0,0.0,0.8952420975813866,0.0,0.0,0.0,0.8487824322200915,0.0,0.0,0.0,0.8067343519732466,0.0,0.0,0.0,0.8605807087589095,0.0,0.8414304991643113,0.0,0.822442902420256,0.0,ZNF436,RandomForestClassifier,4,0.007351933055780191,0.01617335059116598,0.01617335059116598
8,0.9729133062557964,0.0,0.9511951191110616,0.0,0.9533824837750136,0.0,0.9773253967931294,0.0,0.0,0.0,0.9667959093462886,0.0,0.0,0.0,0.9502222620335316,0.0,0.0,0.0,0.8986434234412427,0.0,0.0,0.0,0.8558473418654836,0.0,0.0,0.0,0.8136622946083276,0.0,0.0,0.0,0.8605807087589095,0.0,0.8414304991643113,0.0,0.822442902420256,0.0,ZNF436,RandomForestClassifier,8,0.014416842701172272,0.01560079023522698,0.01560079023522698
16,0.9729133062557964,0.0,0.9511951191110616,0.0,0.9533824837750136,0.0,0.9822572527126852,0.0,0.0,0.0,0.9733181062136458,0.0,0.0,0.0,0.9512153461330448,0.0,0.0,0.0,0.9044672297867568,0.0,0.0,0.0,0.8647433817734673,0.0,0.0,0.0,0.8251333086945608,0.0,0.0,0.0,0.8605807087589095,0.0,0.8414304991643113,0.0,0.822442902420256,0.0,ZNF436,RandomForestClassifier,16,0.023312882609155983,0.022122987102584202,0.022122987102584202
all,0.9729133062557964,0.0,0.9511951191110616,0.0,0.9533824837750136,0.0,0.9797162083798816,0.0,0.0,0.0,0.9709607040906536,0.0,0.0,0.0,0.9522714710654409,0.0,0.0,0.0,0.9036523814396946,0.0,0.0,0.0,0.8633645678241453,0.0,0.0,0.0,0.8174942978660132,0.0,0.0,0.0,0.8605807087589095,0.0,0.8414304991643113,0.0,0.822442902420256,0.0,ZNF436,RandomForestClassifier,all,0.02193406865983394,0.01976558497959202,0.01976558497959202
2,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8035671460413609,0.0,0.0,0.0,0.7862103753338149,0.0,0.0,0.0,0.7575927635804423,0.0,0.0,0.0,0.0619799021872175,0.0,0.0,0.0,0.0460585562891407,0.0,0.0,0.0,0.0445653179109305,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,2,0.0069200010866695,0.014422481193606118,0.014422481193606118
4,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8085043285679652,0.0,0.0,0.0,0.7882153718727899,0.0,0.0,0.0,0.7567816588414333,0.0,0.0,0.0,0.0655909554145041,0.0,0.0,0.0,0.0470632478240595,0.0,0.0,0.0,0.044497381392637,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,4,0.007924692621588299,0.01642747773258113,0.01642747773258113
8,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8115985599385521,0.0,0.0,0.0,0.7941911074743611,0.0,0.0,0.0,0.7879971507875322,0.0,0.0,0.0,0.0808816225689821,0.0,0.0,0.0,0.0547023386577428,0.0,0.0,0.0,0.0658997772452228,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,8,0.015563783455271603,0.022403213334152294,0.022403213334152294
16,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8189434697515183,0.0,0.0,0.0,0.7996834011850206,0.0,0.0,0.0,0.7854324942796852,0.0,0.0,0.0,0.0890249447119254,0.0,0.0,0.0,0.0584694136808734,0.0,0.0,0.0,0.0642544266500685,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,16,0.0193308584784022,0.027895507044811807,0.027895507044811807
all,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.816084352838614,0.0,0.0,0.0,0.7954390756501281,0.0,0.0,0.0,0.7865784323792213,0.0,0.0,0.0,0.085341266514258,0.0,0.0,0.0,0.055586859650657,0.0,0.0,0.0,0.0666623344033598,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,all,0.016448304448185805,0.023651181509919295,0.023651181509919295
2,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8272372065898819,0.0,0.0,0.0,0.7944297616395634,0.0,0.0,0.0,0.7608566968227687,0.0,0.0,0.0,0.4226805047179166,0.0,0.0,0.0,0.322870130403866,0.0,0.0,0.0,0.1904582222854952,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,2,0.009758525369761573,0.025680106928046342,0.025680106928046342
4,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8136640295884777,0.0,0.0,0.0,0.8061673423925151,0.0,0.0,0.0,0.7708777640197633,0.0,0.0,0.0,0.4300518366649855,0.0,0.0,0.0,0.341447046044841,0.0,0.0,0.0,0.1843559717002696,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,4,0.028335441010736595,0.03741768768099807,0.03741768768099807
8,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8574505260088551,0.0,0.0,0.0,0.8644380931165071,0.0,0.0,0.0,0.8532367216707999,0.0,0.0,0.0,0.5099720851758692,0.0,0.0,0.0,0.4400544961056027,0.0,0.0,0.0,0.3242792931190963,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,8,0.1269428910714983,0.09568843840499008,0.09568843840499008
