,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count,PR_delta_M,ROC_delta_M
38,20,0.8344088474477789,0,0.8426164650430484,0,0.8480932950365331,0,0.8714268590040855,0,0,0,0.8849345553651148,0,0,0,0.8720901526832955,0,0,0,0.3119943109467204,0,0,0,0.3240395310928565,0,0,0,0.2931454240424148,0,0,0,0.2661962839495493,0,0.2651012536277861,0,0.2467411832525042,0,ZNF407,LogisticRegression,mono,,-0.2467411832525042,-0.8480932950365331
39,20,0.8967304429638012,0,0.9008046649853042,0,0.8980031908850947,0,0.9008595847707233,0,0,0,0.9090088709658596,0,0,0,0.9005070333121722,0,0,0,0.5654698497551254,0,0,0,0.5668385559085514,0,0,0,0.6975949221827517,0,0,0,0.4881669958715807,0,0.4827935720163311,0,0.650785783899924,0,ZNF260,LogisticRegression,mono,,-0.650785783899924,-0.8980031908850947
40,24,0.7738421195515902,0,0.7693511552107567,0,0.869587851125245,0,0.827313775780799,0,0,0,0.8212542526469211,0,0,0,0.7725201302455103,0,0,0,0.1211819767011232,0,0,0,0.1166944990993883,0,0,0,0.0730795880733281,0,0,0,0.0740712175255814,0,0.0724104030112948,0,0.0060535973470414,0,DNTTIP1,LogisticRegression,mono,,-0.0060535973470414,-0.869587851125245
41,28,0.8124372627296406,0,0.8146401707447745,0,0.8380834768648607,0,0.8163065229614204,0,0,0,0.8168618015178406,0,0,0,0.8261669105735338,0,0,0,0.1156915431734021,0,0,0,0.1220433402365031,0,0,0,0.4954426704177206,0,0,0,0.1304286017462729,0,0.1414996347933989,0,0.5980403518975366,0,JRK,LogisticRegression,mono,,-0.5980403518975366,-0.8380834768648607
42,30,0.85270864173643,0,0.8553599684776386,0,0.916103093118704,0,0.9148864403728856,0,0,0,0.9163534480785084,0,0,0,0.9084832000028116,0,0,0,0.3319329145565972,0,0,0,0.3400126000436374,0,0,0,0.2474948947739122,0,0,0,0.2516671571370378,0,0.2697078935908337,0,0.1256699896038753,0,ZNF471,LogisticRegression,mono,,-0.1256699896038753,-0.916103093118704
43,38,0.7599692599905523,0,0.7573461910933285,0,0.7471705591649855,0,0.8370081531243903,0,0,0,0.8324389116756119,0,0,0,0.757697251641549,0,0,0,0.1071396008702482,0,0,0,0.1117599701178051,0,0,0,0.0405382894799087,0,0,0,0.0544490181422074,0,0.0623994903061602,0,0.0153100999328098,0,ZBTB8A,LogisticRegression,mono,,-0.0153100999328098,-0.7471705591649855
44,25,0.891643577867023,0,0.8963414218145023,0,0.8914853002872528,0,0.8991860575523389,0,0,0,0.9030502663037244,0,0,0,0.8888825648226262,0,0,0,0.4433003943973101,0,0,0,0.456799253027735,0,0,0,0.5835683621319107,0,0,0,0.3773454854730654,0,0.3968373494579515,0,0.5497666009041856,0,ZNF251,LogisticRegression,mono,,-0.5497666009041856,-0.8914853002872528
45,34,0.8956597741610302,0,0.9301013734863744,0,0.9131084034663016,0,0.9097703807882414,0,0,0,0.9395620192191028,0,0,0,0.9346176634958012,0,0,0,0.6806989328543909,0,0,0,0.744231088749266,0,0,0,0.3438203097059075,0,0,0,0.6562780116953343,0,0.7328396170532746,0,0.3462143555565962,0,ZNF493,LogisticRegression,mono,,-0.3462143555565962,-0.9131084034663016
46,23,0.7516144202242215,0,0.7431217321349833,0,0.7344159899785563,0,0.7653991753818998,0,0,0,0.7568579748418315,0,0,0,0.7436810831644634,0,0,0,0.0487049298263731,0,0,0,0.0437358477380704,0,0,0,0.1109731944868647,0,0,0,0.0488326776579147,0,0.0544065827843923,0,0.2407346883252122,0,VDR,LogisticRegression,mono,,-0.2407346883252122,-0.7344159899785563
47,20,0.880264405657228,0,0.8869033205569167,0,0.6426613615750297,0,0.90922415653184,0,0,0,0.9069136206534304,0,0,0,0.6525556181063781,0,0,0,0.3877441559097818,0,0,0,0.4482399699221309,0,0,0,0.178255286649547,0,0,0,0.2991891689092597,0,0.3538565827746481,0,0.10937015299072,0,ZNF322,LogisticRegression,mono,,-0.10937015299072,-0.6426613615750297
48,33,0.8072895080601898,0,0.8056741947610191,0,0.9398421843035982,0,0.8374098903495012,0,0,0,0.8348792879617083,0,0,0,0.966144786367056,0,0,0,0.340850645485912,0,0,0,0.348341765277315,0,0,0,0.6971470800054924,0,0,0,0.2151607140428434,0,0.2221743671375643,0,0.4992354148776299,0,NACC2,LogisticRegression,mono,,-0.4992354148776299,-0.9398421843035982
49,25,0.8618025283699793,0,0.8583681521975759,0,0.6501832770595537,0,0.8673543005312229,0,0,0,0.8641825960492197,0,0,0,0.6614258135936912,0,0,0,0.2099754794361047,0,0,0,0.2184899417946385,0,0,0,0.1551638014494696,0,0,0,0.1899166920932206,0,0.1996079034867,0,0.1564102729298251,0,ZNF107,LogisticRegression,mono,,-0.1564102729298251,-0.6501832770595537
50,27,0.7829299134920569,0,0.7717878941402088,0,0.7173716940245946,0,0.8170638383474095,0,0,0,0.8128181577654359,0,0,0,0.7564070060059724,0,0,0,0.0710180130831285,0,0,0,0.0640246936200953,0,0,0,0.0374667220543288,0,0,0,0.0473083084507284,0,0.0391385552024712,0,0.0336967108396755,0,ZNF648,LogisticRegression,mono,,-0.0336967108396755,-0.7173716940245946
51,20,0.6935470863683663,0,0.7373961937716264,0,0.883679232887232,0,0.7776456815816858,0,0,0,0.775685553633218,0,0,0,0.8448313442378194,0,0,0,0.1592170536451976,0,0,0,0.2022370900083263,0,0,0,0.1927500328957177,0,0,0,0.1882569928428164,0,0.2124648771408951,0,0.3446274814933258,0,CAMTA2,LogisticRegression,mono,68.0,-0.3446274814933258,-0.883679232887232
59,29,0.57190309787848,0,0.569831654882908,0,0.7741248192828439,0,0.5913065488112856,0,0,0,0.5905120129121819,0,0,0,0.846732557495739,0,0,0,0.060322766205524,0,0,0,0.0542875818183022,0,0,0,0.470706098789706,0,0,0,0.0478613971906721,0,0.0445985900670379,0,0.3640287134862769,0,ZNF841,LogisticRegression,mono,,-0.3640287134862769,-0.7741248192828439
60,29,0.7786542787076034,0,0.773856005501101,0,0.6384128132410302,0,0.8277893678188037,0,0,0,0.8237268024521796,0,0,0,0.6358041892357306,0,0,0,0.0773477348709439,0,0,0,0.0752227192254426,0,0,0,0.274330060705706,0,0,0,0.0604200790585616,0,0.0586564816479965,0,0.1375392208815863,0,TIGD4,LogisticRegression,mono,,-0.1375392208815863,-0.6384128132410302
61,26,0.7653759609654911,0,0.7870140020205425,0,0.7433710223742328,0,0.7750567052592187,0,0,0,0.7916192561443306,0,0,0,0.7492434117055388,0,0,0,0.2087767587748905,0,0,0,0.2158161645832099,0,0,0,0.2199414744896154,0,0,0,0.2041923485439429,0,0.1937582469562503,0,0.1771337766574151,0,ZNF470,LogisticRegression,mono,,-0.1771337766574151,-0.7433710223742328
62,26,0.7537050378134861,0,0.7603802300868114,0,0.7429386842128173,0,0.7819512900531336,0,0,0,0.7888681915127139,0,0,0,0.7853787326868391,0,0,0,0.0538107970724882,0,0,0,0.0613642473766663,0,0,0,0.122954420629671,0,0,0,0.0566343547145813,0,0.0682289185887047,0,0.1703563154552823,0,ZNF510,LogisticRegression,mono,,-0.1703563154552823,-0.7429386842128173
63,20,0.9465423450603512,0,0.9483273985687504,0,0.8587105280143074,0,0.9635630532287112,0,0,0,0.9651707741687342,0,0,0,0.883641885720443,0,0,0,0.2842580861264653,0,0,0,0.3008714138389968,0,0,0,0.0489914398085305,0,0,0,0.214286290474676,0,0.2283921596378697,0,0.0408551036358716,0,ZNF384,LogisticRegression,mono,,-0.0408551036358716,-0.8587105280143074
64,40,0.8815302484810333,0,0.8658861706232301,0,0.9616412842477404,0,0.8939593756685874,0,0,0,0.8795836805625588,0,0,0,0.97156828556499,0,0,0,0.3534777680008755,0,0,0,0.3361010351407351,0,0,0,0.6995189425454963,0,0,0,0.3078114705528816,0,0.2923485073146477,0,0.6302886314458367,0,CTCF,LogisticRegression,mono,51547.0,-0.6302886314458367,-0.9616412842477404
72,20,0.907876138906938,0,0.8980125976130502,0,0.9457295056113468,0,0.9155852703015932,0,0,0,0.9055855469164148,0,0,0,0.953130565815044,0,0,0,0.4795154609738322,0,0,0,0.4970348213395645,0,0,0,0.8061930010927855,0,0,0,0.4186472546634627,0,0.438204077177741,0,0.75597053050675,0,ZNF134,LogisticRegression,mono,,-0.75597053050675,-0.9457295056113468
73,43,0.8927092424894211,0,0.8728629150502106,0,0.9438793017500812,0,0.9143913812852312,0,0,0,0.8929973953204247,0,0,0,0.9665649341237186,0,0,0,0.4463540337967496,0,0,0,0.4485885106936051,0,0,0,0.5019385217694408,0,0,0,0.3125369946128026,0,0.3116265801823472,0,0.3617171595719241,0,KDM2A,LogisticRegression,mono,,-0.3617171595719241,-0.9438793017500812
74,30,0.8799598126331718,0,0.874455360842353,0,0.8240284072110291,0,0.9015215233227076,0,0,0,0.89592167440803,0,0,0,0.8481721227837051,0,0,0,0.1145399129764741,0,0,0,0.1101621237616519,0,0,0,0.1157570288819665,0,0,0,0.0979326928942601,0,0.0945197046046184,0,0.1137915628297488,0,TPRX1,LogisticRegression,mono,,-0.1137915628297488,-0.8240284072110291
75,21,0.8905086231983705,0,0.893881919457549,0,0.954794017396172,0,0.9080516388709716,0,0,0,0.9108139662398844,0,0,0,0.9676066988063692,0,0,0,0.1758964948158443,0,0,0,0.177929821751802,0,0,0,0.309721157394916,0,0,0,0.1466507950558658,0,0.1490924507908446,0,0.2263522769612098,0,ELF3,LogisticRegression,mono,,-0.2263522769612098,-0.954794017396172
76,26,0.7444850361413525,0,0.7488743590551051,0,0.6957708276966352,0,0.7831703546192558,0,0,0,0.7864041269000667,0,0,0,0.7231596467422995,0,0,0,0.050545272251399,0,0,0,0.0467004367666449,0,0,0,0.0285938310721973,0,0,0,0.0413563926782278,0,0.0383173822190685,0,0.0198872573309304,0,SRY,LogisticRegression,mono,,-0.0198872573309304,-0.6957708276966352
77,23,0.911841120418347,0,0.9079693882320912,0,0.7553237796123385,0,0.9312544645897284,0,0,0,0.9300042188644774,0,0,0,0.8123538472387974,0,0,0,0.3128312871315278,0,0,0,0.32367786801817,0,0,0,0.0652598364019659,0,0,0,0.174688125482499,0,0.1764968626847651,0,0.0369018118785238,0,ZNF131,LogisticRegression,mono,,-0.0369018118785238,-0.7553237796123385
78,30,0.7109144719823636,0,0.7042524306606558,0,0.8020800540545803,0,0.7373455335682756,0,0,0,0.7274157926050534,0,0,0,0.8061078061433545,0,0,0,0.0744554393046045,0,0,0,0.0658194197354214,0,0,0,0.0460672208557901,0,0,0,0.0474511462148331,0,0.0409779035472141,0,0.0285580791920578,0,SALL3,LogisticRegression,mono,,-0.0285580791920578,-0.8020800540545803
79,22,0.7306352802547162,0,0.7276981532961814,0,0.9453119983630376,0,0.7654677163546423,0,0,0,0.7597312740201483,0,0,0,0.95095774987469,0,0,0,0.0584393949662629,0,0,0,0.0581588444430673,0,0,0,0.6078661034663385,0,0,0,0.0527899769029941,0,0.0530070055346919,0,0.5851067342705927,0,PRDM10,LogisticRegression,mono,,-0.5851067342705927,-0.9453119983630376
80,24,0.9090790669298116,0,0.9161519474847836,0,0.9842147238339474,0,0.9150685061454789,0,0,0,0.921975944854024,0,0,0,0.9884773383093136,0,0,0,0.3953300107208344,0,0,0,0.4171828797534774,0,0,0,0.5484164823438017,0,0,0,0.403105008671017,0,0.4301406904430602,0,0.3934662987358136,0,NFKB1,LogisticRegression,mono,16856.0,-0.3934662987358136,-0.9842147238339474
88,23,0.875347173553719,0,0.9182682152559446,0,0.8665580696966856,0,0.8860630743801653,0,0,0,0.9218198467690242,0,0,0,0.9041736366126968,0,0,0,0.5278344669996554,0,0,0,0.6162637551165286,0,0,0,0.2885610572252562,0,0,0,0.5092324852262621,0,0.5879540335361931,0,0.2243337658277938,0,ZNF726,LogisticRegression,mono,,-0.2243337658277938,-0.8665580696966856
89,20,0.773825440677827,0,0.7774430968423834,0,0.8107436312595371,0,0.7912955148151493,0,0,0,0.7983741577487118,0,0,0,0.8517774231499493,0,0,0,0.3383029242003024,0,0,0,0.2843047846619034,0,0,0,0.623025006629459,0,0,0,0.3312169144629054,0,0.3298500125406395,0,0.5537582050502995,0,GLI4,LogisticRegression,mono,,-0.5537582050502995,-0.8107436312595371
90,31,0.8084093842765488,0,0.8083382348320608,0,0.9259762327826916,0,0.8092053512719845,0,0,0,0.8092160136571673,0,0,0,0.9286582729336152,0,0,0,0.3260854255218896,0,0,0,0.3428545850862974,0,0,0,0.5900497814112363,0,0,0,0.3052944936658485,0,0.3211680028484716,0,0.5719932912263672,0,ZNF20,LogisticRegression,mono,,-0.5719932912263672,-0.9259762327826916
91,20,0.7488314970985382,0,0.7562191155472802,0,0.6228754508602253,0,0.7605649490127312,0,0,0,0.7713333095923677,0,0,0,0.58789141051422,0,0,0,0.3462499785075029,0,0,0,0.3394733027714195,0,0,0,0.2467965800077362,0,0,0,0.3080471734622403,0,0.2993328697898457,0,0.2337616544830729,0,ZNF264,LogisticRegression,mono,1086.0,-0.2337616544830729,-0.6228754508602253
99,27,0.92821534405323,0,0.9254060550624916,0,0.9419943622647589,0,0.9416612399121044,0,0,0,0.9413492505598766,0,0,0,0.955689434168255,0,0,0,0.3872145499424835,0,0,0,0.3963676866189574,0,0,0,0.3731547719813481,0,0,0,0.3079797269209856,0,0.3040277885273148,0,0.276376375752178,0,ZNF780B,LogisticRegression,mono,3301.0,-0.276376375752178,-0.9419943622647589
107,28,0.8287351238935223,0,0.8299445460009576,0,0.9229368958813416,0,0.8782043521342552,0,0,0,0.8784957594640416,0,0,0,0.9693032445017044,0,0,0,0.1742096573390076,0,0,0,0.1865787100102384,0,0,0,0.4328075831994745,0,0,0,0.1549355780568551,0,0.1702330272338532,0,0.2776556516646618,0,FLI1,LogisticRegression,mono,,-0.2776556516646618,-0.9229368958813416
108,20,0.8326791168131271,0,0.8226412469320935,0,0.788879089109665,0,0.8626982283979165,0,0,0,0.8487372808360272,0,0,0,0.7905215801811094,0,0,0,0.0837610589651474,0,0,0,0.0833630379439818,0,0,0,0.1173853125940835,0,0,0,0.061523415935543,0,0.0678666624396305,0,0.1405586606418599,0,CAMTA1,LogisticRegression,mono,,-0.1405586606418599,-0.788879089109665
109,20,0.7718302982261595,0,0.7444936049594707,0,0.805794882073685,0,0.9202703557378916,0,0,0,0.918678379333855,0,0,0,0.7523630144282972,0,0,0,0.2497681185552161,0,0,0,0.2228794404592537,0,0,0,0.1816431272246438,0,0,0,0.106090798759689,0,0.1042706638142322,0,0.3498102642503232,0,CREB3L3,LogisticRegression,mono,398.0,-0.3498102642503232,-0.805794882073685
117,32,0.8595221177401283,0,0.8531591825240546,0,0.9024786233171056,0,0.8766348553392747,0,0,0,0.8705796048153042,0,0,0,0.8910383333841816,0,0,0,0.1422303621410009,0,0,0,0.1390868212696481,0,0,0,0.1572052330245429,0,0,0,0.1075305632938271,0,0.1033728913519589,0,0.185132070878295,0,ZSCAN25,LogisticRegression,mono,,-0.185132070878295,-0.9024786233171056
118,23,0.7433548237807048,0,0.7667719182373961,0,0.4590846946022727,0,0.868387255250979,0,0,0,0.8822980490778844,0,0,0,0.3944957184594524,0,0,0,0.372649535745617,0,0,0,0.3768215196169401,0,0,0,0.1281662492918627,0,0,0,0.1747178618840091,0,0.1842707242404046,0,0.0337078243909972,0,ZNF234,LogisticRegression,mono,,-0.0337078243909972,-0.4590846946022727
119,22,0.7767416824245272,0,0.7776793661472415,0,0.9594084704374932,0,0.7858352859750171,0,0,0,0.7884531722166886,0,0,0,0.965905788068325,0,0,0,0.1109721941080735,0,0,0,0.1135946993994367,0,0,0,0.4906986217888396,0,0,0,0.0970406630808909,0,0.0999467307273523,0,0.3402872709926249,0,TIGD3,LogisticRegression,mono,70744.0,-0.3402872709926249,-0.9594084704374932
127,23,0.901266203522243,0,0.8997925146002032,0,0.6971068716049195,0,0.911504400073772,0,0,0,0.9118963515981924,0,0,0,0.7030579280853272,0,0,0,0.3968122472439331,0,0,0,0.4095359922996447,0,0,0,0.0311231303520423,0,0,0,0.2410159672015937,0,0.2415678434930356,0,0.0312113830842752,0,RLF,LogisticRegression,mono,,-0.0312113830842752,-0.6971068716049195
128,20,0.8983206840332837,0,0.8964412671253106,0,0.926187490818874,0,0.904027106658303,0,0,0,0.9024116799401716,0,0,0,0.9367151851153488,0,0,0,0.1705724468454297,0,0,0,0.1611104043754641,0,0,0,0.1273920925263661,0,0,0,0.1483938993828824,0,0.1408636553134874,0,0.1009382678812043,0,ZNF367,LogisticRegression,mono,,-0.1009382678812043,-0.926187490818874
129,23,0.8353566826010841,0,0.8341175551724709,0,0.930765973750108,0,0.8551140705701421,0,0,0,0.8541748516186566,0,0,0,0.9443661805983752,0,0,0,0.0969257294298281,0,0,0,0.0940967339590513,0,0,0,0.4960791935952567,0,0,0,0.0717367044232843,0,0.0699473206175609,0,0.3562873666435165,0,MSANTD1,LogisticRegression,mono,,-0.3562873666435165,-0.930765973750108
130,24,0.7464504202576816,0,0.7657412184704393,0,0.9457705764336082,0,0.7536777651500122,0,0,0,0.7713641575855159,0,0,0,0.9473090148058668,0,0,0,0.2957355437383092,0,0,0,0.3196696747502943,0,0,0,0.8461551210262563,0,0,0,0.2944813029033823,0,0.3174055477337399,0,0.8570553954881335,0,ZBTB40,LogisticRegression,mono,,-0.8570553954881335,-0.9457705764336082
131,30,0.5947052252617028,0,0.600513921163734,0,0.6523128475552026,0,0.6309310754811011,0,0,0,0.6256807387891263,0,0,0,0.7237477624355687,0,0,0,0.0163969618489889,0,0,0,0.0163237829663591,0,0,0,0.0275154719469361,0,0,0,0.0158377557196667,0,0.0164065912049733,0,0.0217842362653197,0,MKX,LogisticRegression,mono,,-0.0217842362653197,-0.6523128475552026
132,37,0.9647407999883024,0,0.9663258808238686,0,0.9267134241347316,0,0.9663622437547236,0,0,0,0.9676431872891004,0,0,0,0.9378146172160852,0,0,0,0.444372015100421,0,0,0,0.4601074734371378,0,0,0,0.1541277170481635,0,0,0,0.4007425160362806,0,0.4169157726288514,0,0.1182265208509778,0,ZNF362,LogisticRegression,mono,80770.0,-0.1182265208509778,-0.9267134241347316
140,23,0.7257732458617195,0,0.7237402204835804,0,0.5291302291810236,0,0.8164531051461483,0,0,0,0.8169420237802167,0,0,0,0.562405187937435,0,0,0,0.0857137720874869,0,0,0,0.0833388447373715,0,0,0,0.0120586635398955,0,0,0,0.0592733736066821,0,0.0585316571651544,0,0.0143493524370825,0,PAX7,LogisticRegression,mono,26424.0,-0.0143493524370825,-0.5291302291810236
148,35,0.8391107997606314,0,0.8398597613145604,0,0.829140559674724,0,0.8738895242181511,0,0,0,0.8752692449691419,0,0,0,0.8832655447539443,0,0,0,0.1340724840055616,0,0,0,0.1332887070038567,0,0,0,0.3024425173942703,0,0,0,0.0769259202379471,0,0.0755087146978017,0,0.2008454773692344,0,ZNF48,LogisticRegression,mono,3301.0,-0.2008454773692344,-0.829140559674724
156,28,0.747778953231579,0,0.7337172642860162,0,0.6664328231292517,0,0.8263702887925412,0,0,0,0.8163207110104241,0,0,0,0.7473263888888889,0,0,0,0.0543755057071352,0,0,0,0.0504094036111522,0,0,0,0.0519628453363123,0,0,0,0.0272806503092713,0,0.0268063416871362,0,0.0261204567389469,0,SP100,LogisticRegression,mono,,-0.0261204567389469,-0.6664328231292517
157,23,0.7845622832170005,0,0.7819615636501527,0,0.8395008151750043,0,0.8212660270241924,0,0,0,0.8182740162580057,0,0,0,0.8636836092758673,0,0,0,0.1254848728921542,0,0,0,0.1167848597086995,0,0,0,0.374240782638696,0,0,0,0.0571129347675192,0,0.0543474443597623,0,0.1888396341975607,0,GABPA,LogisticRegression,mono,,-0.1888396341975607,-0.8395008151750043
158,31,0.7395997765346456,0,0.7412560412039934,0,0.8502477650112586,0,0.7715962910192522,0,0,0,0.7728355857457484,0,0,0,0.8969148337229426,0,0,0,0.1059970742699184,0,0,0,0.1228968470115704,0,0,0,0.3848029420290662,0,0,0,0.0835842847277901,0,0.0968738892984774,0,0.2886565779245769,0,ZNF347,LogisticRegression,mono,,-0.2886565779245769,-0.8502477650112586
159,20,0.8757108012242628,0,0.880253240258611,0,0.7616738678331959,0,0.90855224524614,0,0,0,0.9155438972661276,0,0,0,0.7520580694897631,0,0,0,0.1288263383053396,0,0,0,0.1373927107117949,0,0,0,0.091864029556354,0,0,0,0.0788274769984525,0,0.0883444542775033,0,0.0120231532266426,0,ZNF770,LogisticRegression,mono,,-0.0120231532266426,-0.7616738678331959
160,20,0.9729133062557964,0,0.9511951191110616,0,0.9533824837750136,0,0.971124762815564,0,0,0,0.9482167577582784,0,0,0,0.9511818956192538,0,0,0,0.8836981366382847,0,0,0,0.8652011379516322,0,0,0,0.837971290907128,0,0,0,0.8605807087589095,0,0.8414304991643113,0,0.822442902420256,0,ZNF436,LogisticRegression,mono,,-0.822442902420256,-0.9533824837750136
161,32,0.93723783549079,0,0.944846992122812,0,0.873603752983941,0,0.9528923309905096,0,0,0,0.9595197889947702,0,0,0,0.8752334509955512,0,0,0,0.2844752054812225,0,0,0,0.2947774723934843,0,0,0,0.0882121622466041,0,0,0,0.1799736826416101,0,0.1845103271243424,0,0.1156629051676718,0,SLC2A4RG,LogisticRegression,mono,3836.0,-0.1156629051676718,-0.873603752983941
169,40,0.8407123417595046,0,0.8318441128366528,0,0.8067203097720232,0,0.868324472451322,0,0,0,0.8571241254995223,0,0,0,0.7850890500313532,0,0,0,0.165024704855827,0,0,0,0.1684336544075434,0,0,0,0.0518728233743496,0,0,0,0.1101296906116621,0,0.1120821215544505,0,0.1077282006678176,0,ZBTB41,LogisticRegression,mono,,-0.1077282006678176,-0.8067203097720232
170,21,0.9198842433752786,0,0.9201244291138688,0,0.9674577844450956,0,0.9291004174430018,0,0,0,0.9286434358169018,0,0,0,0.9762014117361076,0,0,0,0.2810180874979271,0,0,0,0.2964677729220354,0,0,0,0.8239461476696676,0,0,0,0.2228243474474873,0,0.2365635071027556,0,0.6420764365759072,0,FIZ1,LogisticRegression,mono,,-0.6420764365759072,-0.9674577844450956
