,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count,PR_delta_M,ROC_delta_M
520,24,0.9793933830638648,0,0.9722320778363,0,0.8436251895654906,0,0.9840719574173792,0,0,0,0.9787480735685132,0,0,0,0.8944372252234385,0,0,0,0.8927093489009599,0,0,0,0.976983881539672,0,0,0,0.8459667573258325,0,0,0,0.8789230370589337,0,0.9714797314051205,0,0.8319922278386082,0,FIZ1,LogisticRegression,mono,1096,-0.8319922278386082,-0.8436251895654906
528,20,0.9289675890380366,0,0.937389280633389,0,0.9312782776015394,0,0.927412163794784,0,0,0,0.9269261458526628,0,0,0,0.894773519163763,0,0,0,0.7928554065262702,0,0,0,0.9363105943328018,0,0,0,0.9124314181458284,0,0,0,0.6910420564958577,0,0.9304573006111052,0,0.8903857398611328,0,ZNF250,LogisticRegression,mono,1275,-0.8903857398611328,-0.9312782776015394
536,30,0.9133540833048676,0,0.8954489980000063,0,0.8560700622157011,0,0.955721748234613,0,0,0,0.9354014696733082,0,0,0,0.8727372514017492,0,0,0,0.3637631464129331,0,0,0,0.8843751002845315,0,0,0,0.7704754479821275,0,0,0,0.200631464825008,0,0.7563095681309131,0,0.5890968821030466,0,CXXC4,LogisticRegression,mono,3232,-0.5890968821030466,-0.8560700622157011
544,26,0.9798962012296598,0,0.9811827059912018,0,0.8380067567567567,0,0.9835684772559168,0,0,0,0.9834859718076464,0,0,0,0.7569922194922195,0,0,0,0.8935329468717055,0,0,0,0.9788324049873957,0,0,0,0.5883438280480195,0,0,0,0.8758568766947377,0,0.9550946420351664,0,0.3539136537514098,0,ZNF233,LogisticRegression,mono,2169,-0.3539136537514098,-0.8380067567567567
552,20,0.9171619715528574,0,0.942743869936034,0,0.7932897752094553,0,0.9176614327384748,0,0,0,0.9343283582089552,0,0,0,0.7956899484811499,0,0,0,0.6560774373394197,0,0,0,0.9339421728672512,0,0,0,0.6845993543576663,0,0,0,0.5591422066590592,0,0.9232118840013512,0,0.6713386020195037,0,ZNF142,LogisticRegression,mono,336,-0.6713386020195037,-0.7932897752094553
560,35,0.9658033575298904,0,0.9693951427451514,0,0.8122540107726572,0,0.970713944542498,0,0,0,0.97418856478458,0,0,0,0.7963489808962653,0,0,0,0.5877740837528318,0,0,0,0.9607888394346688,0,0,0,0.6859228780207453,0,0,0,0.5193502234142706,0,0.9492623750200292,0,0.6429280900811921,0,MYF6,LogisticRegression,mono,7995,-0.6429280900811921,-0.8122540107726572
568,68,0.8574746840613878,0,0.8567716165102903,0,0.7472884823960236,0,0.9197331715024396,0,0,0,0.9129596156095118,0,0,0,0.7642098462367856,0,0,0,0.1813160780477068,0,0,0,0.8512710644036909,0,0,0,0.5930919533052368,0,0,0,0.1024311805103894,0,0.7604436112882417,0,0.5859147645536334,0,SOX2,LogisticRegression,mono,5603,-0.5859147645536334,-0.7472884823960236
576,30,0.9342663558792924,0,0.8976171599718111,0,0.6997354878032457,0,0.9691609240374608,0,0,0,0.9261502063827644,0,0,0,0.6382017764864989,0,0,0,0.6343898772637635,0,0,0,0.8507898885789807,0,0,0,0.4852550660053329,0,0,0,0.400508358972207,0,0.8298385440713746,0,0.4496335246859367,0,ZNF500,LogisticRegression,mono,645,-0.4496335246859367,-0.6997354878032457
584,34,0.9747424863663666,0,0.8481830373205116,0,0.7899445453046716,0,0.9773504098993115,0,0,0,0.8588133320249893,0,0,0,0.7643039739599669,0,0,0,0.9534152396565068,0,0,0,0.973021553555658,0,0,0,0.6726728779198816,0,0,0,0.953557674330794,0,0.9725372808550682,0,0.6870300882229269,0,FLYWCH1,LogisticRegression,mono,774,-0.6870300882229269,-0.7899445453046716
592,28,0.817657129623686,0,0.8487286325358447,0,0.7899540447766819,0,0.8698680856924688,0,0,0,0.8904976219036552,0,0,0,0.8012949755904173,0,0,0,0.1808887162670464,0,0,0,0.8278482698437386,0,0,0,0.6728449910014445,0,0,0,0.1469784854136631,0,0.7201035964708705,0,0.5600928833724594,0,PRDM5,LogisticRegression,mono,3708,-0.5600928833724594,-0.7899540447766819
600,20,0.9399836127519507,0,0.946958378968314,0,0.9316672593802412,0,0.943411804599427,0,0,0,0.95018525176039,0,0,0,0.9258092735526812,0,0,0,0.3077501996616611,0,0,0,0.9101257130394208,0,0,0,0.836807159845744,0,0,0,0.2892332808352196,0,0.8926527912191299,0,0.7878670320927087,0,FAM200B,LogisticRegression,mono,887,-0.7878670320927087,-0.9316672593802412
608,28,0.9105987818724228,0,0.9105731780315608,0,0.7919395549985339,0,0.9307990490334316,0,0,0,0.9287674206794542,0,0,0,0.7746232640329915,0,0,0,0.162296792627627,0,0,0,0.8552730503179733,0,0,0,0.6389489752866971,0,0,0,0.1072822694529687,0,0.8130996086748264,0,0.6478752255888454,0,ZNF831,LogisticRegression,mono,4962,-0.6478752255888454,-0.7919395549985339
616,20,0.9568698923514046,0,0.9640519036301916,0,0.7467081943209544,0,0.9663342455294968,0,0,0,0.9709247339533292,0,0,0,0.7610869794893164,0,0,0,0.4820576150095186,0,0,0,0.9541428960578104,0,0,0,0.6228131305151385,0,0,0,0.4198244377691977,0,0.9421293495370732,0,0.5813395892641358,0,ZBED9,LogisticRegression,mono,7744,-0.5813395892641358,-0.7467081943209544
624,33,0.9479201776998276,0,0.9546462921743084,0,0.7655841058430204,0,0.9583818413547606,0,0,0,0.9618240982808584,0,0,0,0.7581978727329798,0,0,0,0.417695325034764,0,0,0,0.935358175089816,0,0,0,0.6890104596623576,0,0,0,0.3831868279106411,0,0.9147424617970592,0,0.67135453438108,0,YY1,LogisticRegression,mono,8195,-0.67135453438108,-0.7655841058430204
632,32,0.957357458847492,0,0.9458904725249696,0,0.8211012252038266,0,0.9670529162373004,0,0,0,0.9567761559417544,0,0,0,0.8207410924764627,0,0,0,0.3299428498016442,0,0,0,0.9085639731014704,0,0,0,0.6807252562702674,0,0,0,0.2819497542686194,0,0.8976065337122219,0,0.5897253029449775,0,MAX,LogisticRegression,mono,12534,-0.5897253029449775,-0.8211012252038266
640,52,0.8305667608323982,0,0.8424894615829266,0,0.7501668834725456,0,0.8895856581780718,0,0,0,0.88953627129709,0,0,0,0.7837087498288374,0,0,0,0.3326935807819178,0,0,0,0.8357842241542505,0,0,0,0.602729389737507,0,0,0,0.1693172858835921,0,0.7651739035180625,0,0.547005613021302,0,ZNF292,LogisticRegression,mono,4097,-0.547005613021302,-0.7501668834725456
648,32,0.897224631577271,0,0.9003943410716467,0,0.6136398976725521,0,0.9239877774864202,0,0,0,0.9299970116730952,0,0,0,0.6548179173354736,0,0,0,0.2355753272832917,0,0,0,0.8879117013164443,0,0,0,0.5363630376174825,0,0,0,0.2011331003465329,0,0.8365020572269801,0,0.5192963119323447,0,RORB,LogisticRegression,mono,3354,-0.5192963119323447,-0.6136398976725521
656,27,0.869478431753703,0,0.8277383524502869,0,0.8652183730497219,0,0.917394954696008,0,0,0,0.8788955348537452,0,0,0,0.8833932396950972,0,0,0,0.173292486034364,0,0,0,0.7853548140544383,0,0,0,0.8384726111983294,0,0,0,0.074605812033731,0,0.6782258955320211,0,0.7985488300157794,0,TET3,LogisticRegression,mono,2783,-0.7985488300157794,-0.8652183730497219
664,38,0.8845080032856579,0,0.8713266508538419,0,0.8152674577031056,0,0.9319500561483052,0,0,0,0.914036655967274,0,0,0,0.822739982678275,0,0,0,0.2580020737910646,0,0,0,0.8519737703072824,0,0,0,0.6898452539202907,0,0,0,0.0889556827745942,0,0.7263160873350503,0,0.7052436764791624,0,SP140L,LogisticRegression,mono,4031,-0.7052436764791624,-0.8152674577031056
672,34,0.8454124761936583,0,0.7898044427567875,0,0.7993304189435337,0,0.9343172174145477,0,0,0,0.8774254794000379,0,0,0,0.8820138433515483,0,0,0,0.633827122815255,0,0,0,0.8602772460221367,0,0,0,0.8825992863956241,0,0,0,0.501606445591328,0,0.7188325919985048,0,0.8570454578253298,0,ZFP3,LogisticRegression,mono,115,-0.8570454578253298,-0.7993304189435337
680,52,0.7444200281595417,0,0.7528248094936554,0,0.7594746462279138,0,0.8728711242123163,0,0,0,0.8821418844716273,0,0,0,0.8801208260828777,0,0,0,0.1661772386888146,0,0,0,0.8077822129075196,0,0,0,0.8011985571689376,0,0,0,0.0886736626909381,0,0.6251481834891887,0,0.5661026882117386,0,ZNF43,LogisticRegression,mono,9714,-0.5661026882117386,-0.7594746462279138
688,34,0.9486417513542326,0,0.943541363540982,0,0.5671461691070133,0,0.95347148267808,0,0,0,0.946447034585376,0,0,0,0.5728778238520132,0,0,0,0.674476131558008,0,0,0,0.9423316118183908,0,0,0,0.4154438231954955,0,0,0,0.5491427528251405,0,0.9345925998591282,0,0.417849595115949,0,ZNF35,LogisticRegression,mono,1705,-0.417849595115949,-0.5671461691070133
696,31,0.9082359252192966,0,0.910594388367889,0,0.8521884909908881,0,0.92615304596297,0,0,0,0.926642833456291,0,0,0,0.8670210351573145,0,0,0,0.2043684133275855,0,0,0,0.8645555272779506,0,0,0,0.7484891475064935,0,0,0,0.1631018444556842,0,0.7987956592716816,0,0.6843389089597249,0,GCM1,LogisticRegression,mono,5735,-0.6843389089597249,-0.8521884909908881
704,55,0.9087565205503878,0,0.9181696670300984,0,0.8238753198503549,0,0.926162746663843,0,0,0,0.931060303854475,0,0,0,0.8141894028261161,0,0,0,0.1759931144537106,0,0,0,0.8697190947147276,0,0,0,0.6883729541196972,0,0,0,0.1423516693255005,0,0.8454530273215746,0,0.6737057935103258,0,PRDM13,LogisticRegression,mono,6143,-0.6737057935103258,-0.8238753198503549
712,31,0.9836612814976388,0,0.9738563242749336,0,0.7637085178781126,0,0.9854563715013844,0,0,0,0.975179580895345,0,0,0,0.7238948117874414,0,0,0,0.7967110101017785,0,0,0,0.9685924751099222,0,0,0,0.6273515530145365,0,0,0,0.7309513864743624,0,0.9632578864920516,0,0.5827245172393214,0,TERF1,LogisticRegression,mono,695,-0.5827245172393214,-0.7637085178781126
720,20,0.784772864518262,0,0.8234032834808028,0,0.7598310061995204,0,0.8125833652891372,0,0,0,0.8037598204264871,0,0,0,0.7027030110848954,0,0,0,0.3742205279963957,0,0,0,0.7645257176600713,0,0,0,0.606239746636646,0,0,0,0.3986405344211265,0,0.7073788673097202,0,0.5629498896254035,0,RFX5,LogisticRegression,mono,774,-0.5629498896254035,-0.7598310061995204
728,33,0.98232012730977,0,0.98477847383991,0,0.840906426085883,0,0.9811990486093788,0,0,0,0.9834003233881796,0,0,0,0.8218418341661629,0,0,0,0.8476884205458404,0,0,0,0.9816383285014656,0,0,0,0.7520523775928661,0,0,0,0.8036911772234872,0,0.976866684119922,0,0.7012718831242333,0,DMTF1,LogisticRegression,mono,2737,-0.7012718831242333,-0.840906426085883
736,20,0.8190024594907407,0,0.8738109650639917,0,0.7873570374722612,0,0.8420388454861112,0,0,0,0.8801074455205811,0,0,0,0.7721397984160108,0,0,0,0.2615505259259671,0,0,0,0.8413768209833354,0,0,0,0.6305827325822634,0,0,0,0.2415934938539719,0,0.8015969414244924,0,0.6730225839106655,0,ZBTB8B,LogisticRegression,mono,224,-0.6730225839106655,-0.7873570374722612
744,47,0.9082586744411496,0,0.910033502452684,0,0.7001685276953535,0,0.9357540947632876,0,0,0,0.9348607634627756,0,0,0,0.6926456126380739,0,0,0,0.3006224055141976,0,0,0,0.892558670111461,0,0,0,0.5077321193438484,0,0,0,0.1595820840785562,0,0.620472092238981,0,0.3306892988629495,0,SOX15,LogisticRegression,mono,3394,-0.3306892988629495,-0.7001685276953535
752,20,0.8330471451730089,0,0.8701227063649158,0,0.7566167641095297,0,0.8691461728365433,0,0,0,0.8976383330280254,0,0,0,0.7776928257867843,0,0,0,0.1077253236747565,0,0,0,0.8327334562412714,0,0,0,0.6616707856929885,0,0,0,0.09924803517237,0,0.7894327511607366,0,0.6648373857472788,0,ZNF215,LogisticRegression,mono,1057,-0.6648373857472788,-0.7566167641095297
760,20,0.9186526767569771,0,0.9159320430107528,0,0.6460067556323374,0,0.9380169813023248,0,0,0,0.9292929032258064,0,0,0,0.6602384047248844,0,0,0,0.521837666371395,0,0,0,0.8914045836897572,0,0,0,0.5033315439488594,0,0,0,0.3983123637086974,0,0.8732569243621797,0,0.4884566224351894,0,BATF2,LogisticRegression,mono,775,-0.4884566224351894,-0.6460067556323374
768,47,0.7603943276545229,0,0.7765756447680748,0,0.8595693687168822,0,0.8841876826035251,0,0,0,0.8705230672433258,0,0,0,0.8849394855884984,0,0,0,0.1238024709506388,0,0,0,0.7657794572769925,0,0,0,0.7901798089702341,0,0,0,0.1530430368788533,0,0.6920038838705328,0,0.7651452625526071,0,ZNF335,LogisticRegression,mono,12096,-0.7651452625526071,-0.8595693687168822
776,47,0.945643445392972,0,0.9423135217882536,0,0.7904576547852228,0,0.9572949091782808,0,0,0,0.9538843963804712,0,0,0,0.8073108564663374,0,0,0,0.2583189671566463,0,0,0,0.9096041248231492,0,0,0,0.6601657809801198,0,0,0,0.2019437268824996,0,0.8630282355820798,0,0.5663106336169161,0,MYPOP,LogisticRegression,mono,3104,-0.5663106336169161,-0.7904576547852228
784,65,0.9809070382749469,0,0.9812763134482412,0,0.8520945723150732,0,0.9905628716570164,0,0,0,0.9887693724399882,0,0,0,0.8810066227316556,0,0,0,0.7566969053863184,0,0,0,0.9816725645191512,0,0,0,0.8596257683146514,0,0,0,0.5084304403006876,0,0.9535133832145976,0,0.8236269476035606,0,ZNF646,LogisticRegression,mono,7580,-0.8236269476035606,-0.8520945723150732
792,20,0.9884128341841038,0,0.9732212200749436,0,0.6801144717496325,0,0.9922315770632758,0,0,0,0.9786875209043135,0,0,0,0.6919108380592313,0,0,0,0.9352928854811648,0,0,0,0.9761811386102032,0,0,0,0.6826422264954375,0,0,0,0.9137068691977476,0,0.9735923867255486,0,0.6703718768444258,0,ZNF596,LogisticRegression,mono,421,-0.6703718768444258,-0.6801144717496325
800,20,0.8293615894370214,0,0.8602074507753101,0,0.5943085050462573,0,0.8880744022202034,0,0,0,0.8980353446115095,0,0,0,0.6836012973654899,0,0,0,0.3155740409711856,0,0,0,0.8535952303705723,0,0,0,0.5195468041604987,0,0,0,0.18114872282504,0,0.7020832920448006,0,0.4039048440009578,0,NR1H4,LogisticRegression,mono,701,-0.4039048440009578,-0.5943085050462573
808,25,0.8337570075182739,0,0.8545026486611975,0,0.7986535407454035,0,0.889568889917931,0,0,0,0.8956352867398101,0,0,0,0.8371426726539648,0,0,0,0.5395320105371549,0,0,0,0.8780262763978998,0,0,0,0.7625565086693605,0,0,0,0.5602767735356864,0,0.8248649219828103,0,0.7238141467318939,0,ZNF606,LogisticRegression,mono,822,-0.7238141467318939,-0.7986535407454035
816,28,0.9921653911347534,0,0.9927065349776382,0,0.8888926203484503,0,0.993063182249624,0,0,0,0.9935588483291502,0,0,0,0.8562258060301486,0,0,0,0.7861141887318289,0,0,0,0.9884627910258212,0,0,0,0.8129645014823291,0,0,0,0.7466017445642757,0,0.9851525150573832,0,0.8003075493364789,0,USF3,LogisticRegression,mono,8754,-0.8003075493364789,-0.8888926203484503
824,20,0.8432945782827211,0,0.8313541293650305,0,0.6581785833425998,0,0.930151129208561,0,0,0,0.9128545973758044,0,0,0,0.7103551300134022,0,0,0,0.1685061534716917,0,0,0,0.8308431276105365,0,0,0,0.5754740086693444,0,0,0,0.0542172827196382,0,0.6831202907561936,0,0.4995839972774324,0,SP140,LogisticRegression,mono,2603,-0.4995839972774324,-0.6581785833425998
832,20,0.9849804604230316,0,0.9842964785600536,0,0.9626409342670672,0,0.9878132310269194,0,0,0,0.9871086063104912,0,0,0,0.9661494874543092,0,0,0,0.6359673561058415,0,0,0,0.9762396440837184,0,0,0,0.9493624351830396,0,0,0,0.5799754390379871,0,0.9707868780339086,0,0.9418958607677108,0,ZIM3,LogisticRegression,mono,6791,-0.9418958607677108,-0.9626409342670672
840,35,0.9417581244661836,0,0.9415877285147234,0,0.9333478067543268,0,0.9535832153800772,0,0,0,0.9486802984256296,0,0,0,0.9247258244651216,0,0,0,0.6056129017310223,0,0,0,0.9410622805832632,0,0,0,0.875643404992539,0,0,0,0.535101006025292,0,0.9242317477478892,0,0.8115836530126572,0,CGGBP1,LogisticRegression,mono,1147,-0.8115836530126572,-0.9333478067543268
848,41,0.9694111909199422,0,0.9703048722927564,0,0.8707635077013672,0,0.9686316001088936,0,0,0,0.9697975815123016,0,0,0,0.8550619376575344,0,0,0,0.8609769614563507,0,0,0,0.973780926508546,0,0,0,0.8573720196429019,0,0,0,0.8515303803370636,0,0.9726752575543152,0,0.8579306209413141,0,ZBTB47,LogisticRegression,mono,4136,-0.8579306209413141,-0.8707635077013672
856,20,0.9806099875897516,0,0.9846642709292937,0,0.8884897337116872,0,0.9859967679908545,0,0,0,0.9880492753263715,0,0,0,0.8909548945419029,0,0,0,0.6511162235409436,0,0,0,0.9838019995306884,0,0,0,0.8422005769343087,0,0,0,0.4830328258121554,0,0.9714791438546648,0,0.7967554231470118,0,ZNF18,LogisticRegression,mono,4663,-0.7967554231470118,-0.8884897337116872
864,38,0.9431513609272072,0,0.9373465121202498,0,0.8027180900631998,0,0.948570738604807,0,0,0,0.942818131112034,0,0,0,0.8011496802111161,0,0,0,0.3440431056825541,0,0,0,0.9177441816822092,0,0,0,0.7198323004452609,0,0,0,0.2956705946852499,0,0.8962555351543003,0,0.6968473666437462,0,ZBED2,LogisticRegression,mono,1608,-0.6968473666437462,-0.8027180900631998
872,39,0.9734271941282135,0,0.9717332800988548,0,0.9796319105570624,0,0.986658934929896,0,0,0,0.9844970673600376,0,0,0,0.9837010507401804,0,0,0,0.6900723232283271,0,0,0,0.973434212053468,0,0,0,0.9790408526656594,0,0,0,0.4951743050132172,0,0.94445057088007,0,0.965136170842002,0,ZNF865,LogisticRegression,mono,11323,-0.965136170842002,-0.9796319105570624
880,20,0.8150965391340814,0,0.7728897811327676,0,0.5749494905641532,0,0.844348945158231,0,0,0,0.8175738608844678,0,0,0,0.6383000000121952,0,0,0,0.2760102704405424,0,0,0,0.7564820395629606,0,0,0,0.455079627665158,0,0,0,0.1951556507120089,0,0.6608393388694859,0,0.3315452674700866,0,ZNF66,LogisticRegression,mono,598,-0.3315452674700866,-0.5749494905641532
888,35,0.8592511386059909,0,0.8468028324330675,0,0.6234316087299232,0,0.9368858074049136,0,0,0,0.921489964461082,0,0,0,0.7211835596225719,0,0,0,0.5134406322748658,0,0,0,0.8859256700154508,0,0,0,0.6079482974972712,0,0,0,0.4028690204712526,0,0.782112112772431,0,0.6326668045608707,0,ZNF699,LogisticRegression,mono,617,-0.6326668045608707,-0.6234316087299232
896,20,0.9056441857874804,0,0.8926557927354106,0,0.8933560396785535,0,0.9259048340387614,0,0,0,0.9168506273227144,0,0,0,0.8313661476644902,0,0,0,0.7261086053926993,0,0,0,0.913716421801991,0,0,0,0.8353194351829113,0,0,0,0.7157675400661199,0,0.8948284903276968,0,0.8361229507169238,0,ZNF696,LogisticRegression,mono,629,-0.8361229507169238,-0.8933560396785535
904,26,0.7266413633551789,0,0.7221841651940891,0,0.8010805840380893,0,0.7530928219521089,0,0,0,0.7457225723821735,0,0,0,0.7910848053901945,0,0,0,0.1765877778039004,0,0,0,0.6881945746383403,0,0,0,0.7539014083619381,0,0,0,0.1335505342283297,0,0.6489169453039588,0,0.68426201469945,0,ZNF665,LogisticRegression,mono,3783,-0.68426201469945,-0.8010805840380893
912,38,0.9458670190858766,0,0.9498301790295616,0,0.8236704730870347,0,0.940132003440008,0,0,0,0.946580838418976,0,0,0,0.8808679515144673,0,0,0,0.630568839743358,0,0,0,0.9444415595925018,0,0,0,0.8507944549788918,0,0,0,0.6560940325247445,0,0.9311626896493764,0,0.8539482498506062,0,ZNF518B,LogisticRegression,mono,6451,-0.8539482498506062,-0.8236704730870347
920,20,0.8553906775432688,0,0.8692959184407106,0,0.9326492267668738,0,0.8708995464224438,0,0,0,0.8775701683300415,0,0,0,0.9349906055788408,0,0,0,0.4325933711681486,0,0,0,0.858866369224274,0,0,0,0.920097759235278,0,0,0,0.3794982456718526,0,0.8308055966156898,0,0.9106283893386776,0,ZNF678,LogisticRegression,mono,994,-0.9106283893386776,-0.9326492267668738
928,25,0.9549841619036348,0,0.9634268583822068,0,0.8486317599125884,0,0.9572624008362418,0,0,0,0.9652641038595724,0,0,0,0.837882194422795,0,0,0,0.5856201885816772,0,0,0,0.954709930074189,0,0,0,0.7847351672135486,0,0,0,0.5633154102689979,0,0.9484670904599914,0,0.7825127986448004,0,ZNF732,LogisticRegression,mono,2980,-0.7825127986448004,-0.8486317599125884
936,20,0.8756647770092923,0,0.8661515053713864,0,0.6142891770694462,0,0.9051404249315974,0,0,0,0.8714408225367698,0,0,0,0.5699107178927807,0,0,0,0.6177251969932368,0,0,0,0.8409716061471424,0,0,0,0.4988011622369332,0,0,0,0.3831363755809082,0,0.8261580761621492,0,0.5264517129026031,0,ZNF772,LogisticRegression,mono,529,-0.5264517129026031,-0.6142891770694462
944,55,0.922660383897644,0,0.8951126767053833,0,0.8523177742699114,0,0.9535350084744716,0,0,0,0.919369453066686,0,0,0,0.8802132568941371,0,0,0,0.4747116370186531,0,0,0,0.8398437105933259,0,0,0,0.8231533453372865,0,0,0,0.3657200869236693,0,0.7304267001602294,0,0.7096271408162347,0,ZNF721,LogisticRegression,mono,9800,-0.7096271408162347,-0.8523177742699114
952,20,0.9018858623721596,0,0.9047381269418552,0,0.8484175803711597,0,0.9155919015225136,0,0,0,0.9086529613631688,0,0,0,0.8255902743573837,0,0,0,0.5812018803208782,0,0,0,0.8903448236582742,0,0,0,0.7122527396221042,0,0,0,0.5489080082169094,0,0.8515111860620123,0,0.7277417393754649,0,ZNF676,LogisticRegression,mono,751,-0.7277417393754649,-0.8484175803711597
960,20,0.8730597931131544,0,0.8899948055705325,0,0.780416850519332,0,0.8932442648714579,0,0,0,0.9036170324684718,0,0,0,0.7942273067732687,0,0,0,0.3085357134451734,0,0,0,0.8710942891333618,0,0,0,0.6607068239591937,0,0,0,0.2079834585993707,0,0.8260951727128637,0,0.5897917006881472,0,ZNF70,LogisticRegression,mono,1240,-0.5897917006881472,-0.780416850519332
968,48,0.8764292839003428,0,0.8867862846326929,0,0.8217288196733781,0,0.9026183742453034,0,0,0,0.9097425758532964,0,0,0,0.8446579491672914,0,0,0,0.5277260140020884,0,0,0,0.9015277132886488,0,0,0,0.8173973491363897,0,0,0,0.492214648741447,0,0.8818797690399384,0,0.7955463012509566,0,ZNF724,LogisticRegression,mono,4201,-0.7955463012509566,-0.8217288196733781
976,20,0.9547919678005437,0,0.9661491380228542,0,0.9247339877066464,0,0.9539350858688028,0,0,0,0.967429740874302,0,0,0,0.9334345980651972,0,0,0,0.7619892751709928,0,0,0,0.9663092698844958,0,0,0,0.9137244392128748,0,0,0,0.6865164768993198,0,0.9506118630436392,0,0.8967037046319942,0,ZNF575,LogisticRegression,mono,1153,-0.8967037046319942,-0.9247339877066464
984,30,0.895386671766248,0,0.8830096200785856,0,0.9314341747963392,0,0.9423356082246688,0,0,0,0.9307562583424652,0,0,0,0.9823996781655436,0,0,0,0.7421603279538603,0,0,0,0.9436860912843996,0,0,0,0.9879691070890892,0,0,0,0.5618754085949764,0,0.8480089229833426,0,0.950253776108039,0,ZNF814,LogisticRegression,mono,1036,-0.950253776108039,-0.9314341747963392
992,29,0.8973786140170656,0,0.8834656649522132,0,0.5946018531055829,0,0.9354273864528004,0,0,0,0.92370272813505,0,0,0,0.5440033876929343,0,0,0,0.5895259089051403,0,0,0,0.9049516535698094,0,0,0,0.4334485964803048,0,0,0,0.4836004612393144,0,0.7711431085774837,0,0.3822500805396837,0,ZNF551,LogisticRegression,mono,733,-0.3822500805396837,-0.5946018531055829
1000,20,0.8945938396457135,0,0.8865402607725198,0,0.8346394403091549,0,0.8984807265847048,0,0,0,0.890468739950193,0,0,0,0.8343908988251834,0,0,0,0.4940419198505638,0,0,0,0.8778753682325275,0,0,0,0.8129684750243749,0,0,0,0.4721198979674857,0,0.8730233640567839,0,0.810241390046901,0,ZNF689,LogisticRegression,mono,2213,-0.810241390046901,-0.8346394403091549
1008,39,0.9216069569724156,0,0.9332931269829784,0,0.8594443372564152,0,0.9400314281530898,0,0,0,0.9490831235121912,0,0,0,0.8986349604476171,0,0,0,0.5555816674156983,0,0,0,0.9407954995467014,0,0,0,0.8736757631797678,0,0,0,0.4061446751999397,0,0.9165461697925722,0,0.7982387143212608,0,ZNF672,LogisticRegression,mono,2866,-0.7982387143212608,-0.8594443372564152
1016,20,0.9325238473000912,0,0.949704503290729,0,0.7258445019384904,0,0.947725536833741,0,0,0,0.9647287110959804,0,0,0,0.7470082972009044,0,0,0,0.5819509932655964,0,0,0,0.9542636663995354,0,0,0,0.6953757547304501,0,0,0,0.5166798602401966,0,0.929345828317262,0,0.6880142626084292,0,ZNF850,LogisticRegression,mono,2836,-0.6880142626084292,-0.7258445019384904
1024,36,0.9005488526560267,0,0.8696776518282096,0,0.824484748536212,0,0.9450863819923916,0,0,0,0.9003265340634725,0,0,0,0.8576573862367015,0,0,0,0.3116903525844592,0,0,0,0.8471121562641198,0,0,0,0.7593509940360083,0,0,0,0.1532828476137498,0,0.62648017953921,0,0.4454816029957359,0,ZNF800,LogisticRegression,mono,4053,-0.4454816029957359,-0.824484748536212
1032,20,0.847777125,0,0.7309208116621493,0,0.5495320119553249,0,0.92269375,0,0,0,0.8717163577759871,0,0,0,0.7528905143935819,0,0,0,0.6108055560459406,0,0,0,0.8317949079313772,0,0,0,0.7124213110662463,0,0,0,0.2467103973032492,0,0.6788473486657692,0,0.4357393369137537,0,ZNF773,LogisticRegression,mono,187,-0.4357393369137537,-0.5495320119553249
1040,22,0.9618868782192156,0,0.9619019424824582,0,0.628705296145119,0,0.960606807625222,0,0,0,0.9606543204716816,0,0,0,0.6125690517742493,0,0,0,0.5626882827953937,0,0,0,0.9418510935095824,0,0,0,0.4983887033158323,0,0,0,0.5433500813576917,0,0.8976988438294675,0,0.4621589037629894,0,MGA,LogisticRegression,mono,2556,-0.4621589037629894,-0.628705296145119
1048,20,0.8900221167788491,0,0.8900408144740638,0,0.8728190823196696,0,0.9288124643846516,0,0,0,0.9149509351020686,0,0,0,0.8244763515243017,0,0,0,0.6273458859798139,0,0,0,0.8877632969973526,0,0,0,0.7399790470960229,0,0,0,0.4617326530992786,0,0.8618531037032212,0,0.7996522523566792,0,ZNF623,LogisticRegression,mono,397,-0.7996522523566792,-0.8728190823196696
1056,22,0.8666505278406519,0,0.8955849072106155,0,0.7993569094276208,0,0.8865938542326844,0,0,0,0.898735783148689,0,0,0,0.7983722250560192,0,0,0,0.3965510335061678,0,0,0,0.8810851152696793,0,0,0,0.6823046263395672,0,0,0,0.3362897352703811,0,0.8547434422205847,0,0.623901368264393,0,TTF1,LogisticRegression,mono,914,-0.623901368264393,-0.7993569094276208
