,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count_positives,Seq_count_random,Seq_count_alien,Seq_count_shades
11,20,0.9143069151852142,0,0.910010691970998,0,0.8988773468193119,0,0.97647244628919,0,0,0,0.9542394500317418,0,0,0,0.911186706769291,0,0,0,0.8773778222396869,0,0,0,0.7616083544090193,0,0,0,0.4714801592805793,0,0,0,0.767143526329641,0,0.7242826304814638,0,0.5968435122660084,0,ZNF260,RandomForestClassifier,mono,346,34600,34600,682
12,20,0.9543331820423276,0,0.9373793327087048,0,0.5066845622897088,0,0.9672687503134932,0,0,0,0.953971956305574,0,0,0,0.5612257568239393,0,0,0,0.8136402991282877,0,0,0,0.484344595117827,0,0,0,0.0212881686748715,0,0,0,0.6382165060336414,0,0.2890752943047792,0,0.0193871470154716,0,DNTTIP1,RandomForestClassifier,mono,2476,247600,247600,4824
13,41,0.8894676343556238,0,0.8797501896640038,0,0.7000299435509769,0,0.9272214964883624,0,0,0,0.9153992364033456,0,0,0,0.6794833077394034,0,0,0,0.6955928369416683,0,0,0,0.6418415206657877,0,0,0,0.1541309636830344,0,0,0,0.5982170399630397,0,0.5987516897783969,0,0.1474942716855311,0,JRK,RandomForestClassifier,mono,1833,183300,183300,3408
14,33,0.9300145729118868,0,0.9372838096895194,0,0.866904908263403,0,0.9549991229587782,0,0,0,0.951047353095865,0,0,0,0.8439510202680015,0,0,0,0.6951133959783439,0,0,0,0.6012754534840222,0,0,0,0.2353571502452957,0,0,0,0.5608255026660538,0,0.5293408348064915,0,0.1532776932675756,0,ZNF471,RandomForestClassifier,mono,2613,261300,261300,5130
15,25,0.8031099774931049,0,0.7858187194681777,0,0.8114331161842127,0,0.8966926725986656,0,0,0,0.847510982803291,0,0,0,0.6960753546854784,0,0,0,0.2533670194100117,0,0,0,0.1012747736487379,0,0,0,0.0361150682444459,0,0,0,0.0498096454009151,0,0.0389775509449173,0,0.0521246825988137,0,ZBTB8A,RandomForestClassifier,mono,1272,127200,127200,2528
16,23,0.9231780663976952,0,0.8900885180979191,0,0.854522275733515,0,0.9480821471484588,0,0,0,0.924130617854069,0,0,0,0.8746757047898099,0,0,0,0.6310251895989711,0,0,0,0.6053945674360136,0,0,0,0.4329198255803113,0,0,0,0.5201272552807142,0,0.4919483624875992,0,0.3576657789474775,0,ZNF251,RandomForestClassifier,mono,6019,601900,503019,11921
17,29,0.9621880776857962,0,0.9669892850130718,0,0.938531449440656,0,0.9689600743778478,0,0,0,0.9714524102666954,0,0,0,0.9413439418573613,0,0,0,0.4771948739108921,0,0,0,0.6604687143390262,0,0,0,0.769114697090824,0,0,0,0.4010742176797907,0,0.5898627666074377,0,0.7414643145032178,0,ZNF493,RandomForestClassifier,mono,11361,1136100,497035,22543
18,34,0.9315122843948488,0,0.9539078709643886,0,0.6097570069000716,0,0.9708418004486916,0,0,0,0.976688389083314,0,0,0,0.6162185637692943,0,0,0,0.5428281648453689,0,0,0,0.5676753496711529,0,0,0,0.0666421709217719,0,0,0,0.3156060343768798,0,0.3386801580353271,0,0.059922189356267,0,VDR,RandomForestClassifier,mono,4617,461700,461700,9129
19,20,0.8561876495606185,0,0.8665632036967537,0,0.6075457979707847,0,0.9464826296024452,0,0,0,0.9228062123391922,0,0,0,0.7906518441818475,0,0,0,0.7042163443942272,0,0,0,0.5852711543629976,0,0,0,0.1391726134305405,0,0,0,0.2074096964953077,0,0.194435553107305,0,0.0186551503629637,0,ZNF322,RandomForestClassifier,mono,876,87600,87600,1718
20,28,0.9622674680119176,0,0.9493204067304148,0,0.7944714722836755,0,0.9840280222336888,0,0,0,0.9714611779354184,0,0,0,0.808061243399785,0,0,0,0.7919288589593985,0,0,0,0.528354518792839,0,0,0,0.2867511994068397,0,0,0,0.5151693400611302,0,0.28339871021175,0,0.1518887605130913,0,NACC2,RandomForestClassifier,mono,4038,403800,403800,7975
21,40,0.8178759737499444,0,0.8272939677939691,0,0.645367599617262,0,0.9464424308426008,0,0,0,0.947294453817236,0,0,0,0.7638007886077471,0,0,0,0.6796653941666638,0,0,0,0.6786720457224025,0,0,0,0.2164396458874765,0,0,0,0.4229910660290212,0,0.4372240755446419,0,0.0747318763794802,0,ZNF107,RandomForestClassifier,mono,2324,232400,232400,4601
22,27,0.7896982776468616,0,0.8324427816008836,0,0.7585906353377755,0,0.8741618802484264,0,0,0,0.8720892453696003,0,0,0,0.7535160054448106,0,0,0,0.1871547074384252,0,0,0,0.1443564582960569,0,0,0,0.0477979914737881,0,0,0,0.0819261869789587,0,0.1234761406912921,0,0.0327677323594563,0,ZNF648,RandomForestClassifier,mono,6362,636200,497161,12500
23,20,0.934026751413046,0,0.9360696039832768,0,0.5234558823529412,0,0.9451718389570328,0,0,0,0.9491203101330548,0,0,0,0.6011061851211073,0,0,0,0.4924436064631163,0,0,0,0.5749292878950507,0,0,0,0.1248846046030011,0,0,0,0.3375909283673202,0,0.4087077246325313,0,0.1285642725233358,0,CAMTA2,RandomForestClassifier,mono,7908,790800,498492,15647
24,28,0.9429108632383202,0,0.9422768472993068,0,0.4434657546747761,0,0.965884358284818,0,0,0,0.9619730342061226,0,0,0,0.4497671297461888,0,0,0,0.7421784029055802,0,0,0,0.7217363490796991,0,0,0,0.0482256448817348,0,0,0,0.6386201638412791,0,0.6915475672150849,0,0.0389627441088815,0,ZNF841,RandomForestClassifier,mono,1966,196600,196600,3905
25,46,0.7774512964365433,0,0.7861133311691201,0,0.6945826811491002,0,0.9055818269690687,0,0,0,0.8770691499091194,0,0,0,0.5833816509320274,0,0,0,0.5188945890881741,0,0,0,0.3992831063931782,0,0,0,0.0558371146159822,0,0,0,0.302563852597579,0,0.3399482553814235,0,0.0865810219349753,0,TIGD4,RandomForestClassifier,mono,779,77900,77900,1518
26,31,0.7863798321422852,0,0.7639617390462841,0,0.7856407152684709,0,0.8509834032849256,0,0,0,0.8261376804373057,0,0,0,0.7757484032275177,0,0,0,0.3563871072099637,0,0,0,0.2118416132260946,0,0,0,0.2215578848173162,0,0,0,0.2036880851305027,0,0.1909879228491466,0,0.1527141771855483,0,ZNF470,RandomForestClassifier,mono,2701,270100,270100,5246
27,35,0.7790436961250493,0,0.7790898761518092,0,0.6972523410323993,0,0.9270972912546888,0,0,0,0.8946910565861323,0,0,0,0.7219367393777233,0,0,0,0.384901733064074,0,0,0,0.2787186047732413,0,0,0,0.1118568829643992,0,0,0,0.1682404701292091,0,0.190613877269222,0,0.0756092516471711,0,ZNF510,RandomForestClassifier,mono,3967,396700,396700,7835
28,24,0.8863325227827271,0,0.9353388664273176,0,0.9536520940467929,0,0.9357121458617296,0,0,0,0.9599076135012656,0,0,0,0.9535055501708962,0,0,0,0.1558168460333232,0,0,0,0.3303297114416575,0,0,0,0.4906483095919544,0,0,0,0.0602108840437436,0,0.161458722283912,0,0.462236751840962,0,ZNF384,RandomForestClassifier,mono,6652,665200,511606,13169
29,26,0.9640769800002276,0,0.9623688735170663,0,0.8752261902791849,0,0.9681518594133512,0,0,0,0.9660704840173108,0,0,0,0.8629599556854054,0,0,0,0.6903484731282776,0,0,0,0.7499136060527278,0,0,0,0.5074008747128993,0,0,0,0.6528770307731149,0,0.7380541963732112,0,0.4837883865790308,0,CTCF,RandomForestClassifier,mono,11114,1111400,496510,22024
30,20,0.9607056895679044,0,0.9514239512428396,0,0.8960788915434926,0,0.968774623714636,0,0,0,0.963938162924073,0,0,0,0.8781423541927913,0,0,0,0.8658462959883083,0,0,0,0.8267177896346061,0,0,0,0.5018483446839592,0,0,0,0.7866891219748077,0,0.7662647427491799,0,0.4826287992384865,0,ZNF134,RandomForestClassifier,mono,2715,271500,271500,5385
31,20,0.916075144866864,0,0.9224577902145972,0,0.8802084106902408,0,0.967381109068048,0,0,0,0.9563092444202514,0,0,0,0.9101662479361604,0,0,0,0.4271108854275589,0,0,0,0.5326874676097162,0,0,0,0.3017765226258579,0,0,0,0.1224811623306041,0,0.3337287473359657,0,0.112396628888861,0,KDM2A,RandomForestClassifier,mono,20339,2033900,442873,36229
32,32,0.9454231243401762,0,0.9579559075407488,0,0.7608820510233689,0,0.962767556005242,0,0,0,0.9698472134933884,0,0,0,0.8335927692891699,0,0,0,0.4617529228140586,0,0,0,0.539393673970529,0,0,0,0.2669556659600887,0,0,0,0.3001391029112101,0,0.3884403784296044,0,0.1313762261051302,0,TPRX1,RandomForestClassifier,mono,7887,788700,509610,15710
33,25,0.9506148796193072,0,0.9502590468865798,0,0.883303246374116,0,0.9690167822226536,0,0,0,0.966355402676996,0,0,0,0.8927601076342526,0,0,0,0.3702685438922944,0,0,0,0.5819993108550604,0,0,0,0.3332326358059632,0,0,0,0.2233108922579175,0,0.4591203062964949,0,0.2610437847284949,0,ELF3,RandomForestClassifier,mono,18174,1817400,483322,36079
34,23,0.9235151440200604,0,0.91002766258181,0,0.65300196138526,0,0.9586477673863616,0,0,0,0.9216276782090694,0,0,0,0.6162923808687429,0,0,0,0.537380491174967,0,0,0,0.3686871387554074,0,0,0,0.0136297595926853,0,0,0,0.3358704693906719,0,0.3093682364942904,0,0.0080241545508364,0,SRY,RandomForestClassifier,mono,1852,185200,185200,3575
35,43,0.8896150960341425,0,0.8478179777021903,0,0.893343948240798,0,0.926211857992708,0,0,0,0.8890291776608704,0,0,0,0.852691597999599,0,0,0,0.5297957642820782,0,0,0,0.4221973917646907,0,0,0,0.1337891509491645,0,0,0,0.400275822839663,0,0.3617496503370547,0,0.0923684883174618,0,ZNF131,RandomForestClassifier,mono,1419,141900,141900,2782
36,102,0.838402956086354,0,0.9569041396371588,0,0.7229723199189021,0,0.9042440923535066,0,0,0,0.9658887517594902,0,0,0,0.7714293909709516,0,0,0,0.2050157779300262,0,0,0,0.4728709794692819,0,0,0,0.0512715223501432,0,0,0,0.0798643300078763,0,0.331403010731355,0,0.0454984267827538,0,SALL3,RandomForestClassifier,mono,5315,531500,513470,10541
37,20,0.9528224135802468,0,0.953998827795367,0,0.7695515566748001,0,0.9740689814814816,0,0,0,0.97109439340393,0,0,0,0.6418611930162003,0,0,0,0.8373378554747983,0,0,0,0.7831419247216321,0,0,0,0.1108219682497344,0,0,0,0.6537430735990193,0,0.6647322201556168,0,0.1245673246558138,0,PRDM10,RandomForestClassifier,mono,794,79400,79400,1534
38,27,0.9958844077043626,0,0.9963344273151852,0,0.9250370695213802,0,0.9966754651612046,0,0,0,0.9961874041604544,0,0,0,0.8513431822253602,0,0,0,0.9087933283224584,0,0,0,0.959296265459319,0,0,0,0.4269225271016389,0,0,0,0.8556075214912293,0,0.932942823944397,0,0.4483998219757691,0,NFKB1,RandomForestClassifier,mono,8969,896900,507424,17858
39,28,0.9382523456616678,0,0.9520611161968064,0,0.9149078172216966,0,0.9485156274832064,0,0,0,0.9542707435362636,0,0,0,0.913454412258478,0,0,0,0.4850725610419032,0,0,0,0.5018249645672872,0,0,0,0.5586568066029449,0,0,0,0.3834168952551839,0,0.4367044351153027,0,0.4379454195115826,0,ZNF726,RandomForestClassifier,mono,4042,404200,404200,8049
40,20,0.8998027446272627,0,0.8745192722105092,0,0.71511880036993,0,0.9618674528634984,0,0,0,0.8604403662244173,0,0,0,0.7140201347602061,0,0,0,0.8210622078091828,0,0,0,0.6751471376443214,0,0,0,0.2602269348436842,0,0,0,0.7648065280962065,0,0.670109735263745,0,0.2319430879311075,0,GLI4,RandomForestClassifier,mono,293,29300,29300,578
41,20,0.9372335403847204,0,0.9323429124699028,0,0.7697096029576564,0,0.9472515493581232,0,0,0,0.9384930311334776,0,0,0,0.7647314984132969,0,0,0,0.6735444732090068,0,0,0,0.584427248268471,0,0,0,0.332500258626231,0,0,0,0.5670421531384253,0,0.5607745344639286,0,0.3246543123188475,0,ZNF20,RandomForestClassifier,mono,1274,127400,127400,2518
42,18,0.8359712247324613,0,0.8176799450987903,0,0.6294349734949075,0,0.9520634958382878,0,0,0,0.8868781320820964,0,0,0,0.7252014124178817,0,0,0,0.695536185589079,0,0,0,0.4733697949827561,0,0,0,0.2034869334691478,0,0,0,0.4148618058708477,0,0.3167043902181624,0,0.1386905962293532,0,ZNF264,RandomForestClassifier,mono,177,17700,17700,346
43,23,0.9520280075799628,0,0.9619535783001962,0,0.9093876475792771,0,0.962144239037986,0,0,0,0.9664430970850786,0,0,0,0.9275445976226898,0,0,0,0.455978111211741,0,0,0,0.4667686712853756,0,0,0,0.4695182123586273,0,0,0,0.294952165320538,0,0.3613325178159797,0,0.3289567818237524,0,ZNF780B,RandomForestClassifier,mono,5790,579000,508069,11494
44,29,0.934034713405924,0,0.9307603509345016,0,0.8626008069784622,0,0.977275095891949,0,0,0,0.9731131997405488,0,0,0,0.8759320125976614,0,0,0,0.5520652700947862,0,0,0,0.69543321470495,0,0,0,0.3000590475338537,0,0,0,0.3029824683087497,0,0.4832000087644167,0,0.2637400593383641,0,FLI1,RandomForestClassifier,mono,16616,1661600,473157,32916
45,48,0.8168663326995388,0,0.804025885891557,0,0.7508724204938746,0,0.9153233132195064,0,0,0,0.8903578695454245,0,0,0,0.7780161541814332,0,0,0,0.4035199102987093,0,0,0,0.2631245867358442,0,0,0,0.0656104774746342,0,0,0,0.2317218121450612,0,0.1705568389461829,0,0.0557437029585838,0,CAMTA1,RandomForestClassifier,mono,2257,225700,225700,4400
46,25,0.8760031441989603,0,0.839092072327719,0,0.6717219577788439,0,0.9256944012878072,0,0,0,0.883712003800409,0,0,0,0.6825806797808136,0,0,0,0.5533267030829704,0,0,0,0.418075319602215,0,0,0,0.0906004057002695,0,0,0,0.4216161386212771,0,0.3193274462682604,0,0.0731598508163555,0,CREB3L3,RandomForestClassifier,mono,1592,159200,159200,3104
47,27,0.948887199194155,0,0.9513449168304706,0,0.8520471960410014,0,0.9586369982313648,0,0,0,0.9573963200234484,0,0,0,0.7611867284752648,0,0,0,0.6360633488858641,0,0,0,0.6327910620715752,0,0,0,0.1570895082319926,0,0,0,0.5220685904553235,0,0.5635813622157974,0,0.1675099653806223,0,ZSCAN25,RandomForestClassifier,mono,1916,191600,191600,3794
48,20,0.8994041298482711,0,0.865405465118156,0,0.6726851428474656,0,0.9599643186431028,0,0,0,0.9152555506682596,0,0,0,0.6436884197869566,0,0,0,0.7727208126520597,0,0,0,0.2466472867303393,0,0,0,0.1199224007811141,0,0,0,0.3148488334479758,0,0.0645495225670075,0,0.0086369594698108,0,ZNF234,RandomForestClassifier,mono,704,70400,70400,1338
49,25,0.976843800628462,0,0.9752093917516764,0,0.7487527051933361,0,0.9866012795188585,0,0,0,0.9807248608602406,0,0,0,0.6944293659300385,0,0,0,0.8109244181630944,0,0,0,0.7047360800514455,0,0,0,0.2647596758926519,0,0,0,0.7457215845978562,0,0.6558543367487827,0,0.2885178350273232,0,TIGD3,RandomForestClassifier,mono,2672,267200,267200,5304
50,39,0.7940605768353556,0,0.7730597305297852,0,0.8113902547474383,0,0.8759387897665811,0,0,0,0.8244167566299438,0,0,0,0.8458100976465269,0,0,0,0.2485595634061886,0,0,0,0.1370731644239117,0,0,0,0.0664052929943001,0,0,0,0.107255511008093,0,0.1275513759229148,0,0.0416891656049575,0,RLF,RandomForestClassifier,mono,1024,102400,102400,2002
51,23,0.935738430600741,0,0.9635760138190184,0,0.9140361883755468,0,0.9450748186810236,0,0,0,0.971189152002703,0,0,0,0.9189281264350916,0,0,0,0.1695951956950765,0,0,0,0.6398369290156046,0,0,0,0.4089082220194237,0,0,0,0.1345960867961778,0,0.5648744267413839,0,0.3638213571500173,0,ZNF367,RandomForestClassifier,mono,31393,3139300,483400,62547
52,38,0.937707896255149,0,0.9496206312294478,0,0.8622479650817443,0,0.9760475304914866,0,0,0,0.9700289738388568,0,0,0,0.7181276927355137,0,0,0,0.7525872970122496,0,0,0,0.6868914902150646,0,0,0,0.1941660659826941,0,0,0,0.6508090027072995,0,0.6427526499614569,0,0.2383672025135304,0,MSANTD1,RandomForestClassifier,mono,1313,131300,131300,2614
53,28,0.9429979750423164,0,0.9507357733992452,0,0.7784798698737891,0,0.9728007488401732,0,0,0,0.9687568048384924,0,0,0,0.7572975954064257,0,0,0,0.8885856482090846,0,0,0,0.8982221543335839,0,0,0,0.4182505241691015,0,0,0,0.8402688735230346,0,0.8691744652626429,0,0.384388292018952,0,ZBTB40,RandomForestClassifier,mono,3143,314300,314300,6265
54,24,0.921605739616077,0,0.8969236416753702,0,0.5425579460327236,0,0.9652048046706386,0,0,0,0.9448995508722782,0,0,0,0.5611407108454054,0,0,0,0.4489595743276827,0,0,0,0.2064269065108665,0,0,0,0.0173270115931144,0,0,0,0.182815073859921,0,0.1263137669061409,0,0.015915979705198,0,MKX,RandomForestClassifier,mono,1983,198300,198300,3888
55,58,0.9211147333382256,0,0.9524189439960784,0,0.9329514101545934,0,0.9697671613593984,0,0,0,0.969558481119028,0,0,0,0.96088541991697,0,0,0,0.5064844149216567,0,0,0,0.4737894945180682,0,0,0,0.6027982842049094,0,0,0,0.2008375750520183,0,0.279177508352082,0,0.457937942330168,0,ZNF362,RandomForestClassifier,mono,478,47800,47800,947
56,26,0.982776676942468,0,0.9899861546839384,0,0.6348213684290411,0,0.9900099634743524,0,0,0,0.991884621081056,0,0,0,0.5287187423755867,0,0,0,0.8718693895841607,0,0,0,0.916792215051638,0,0,0,0.0249310011240169,0,0,0,0.8234533132132432,0,0.886043198211502,0,0.0354428399246816,0,PAX7,RandomForestClassifier,mono,3945,394500,394500,7866
57,36,0.937968499143509,0,0.9417032280770998,0,0.6838984147441941,0,0.9564828738681708,0,0,0,0.9541014559832478,0,0,0,0.6761910117659626,0,0,0,0.5370790603702902,0,0,0,0.4806761497566046,0,0,0,0.0830679954398747,0,0,0,0.3775459843120285,0,0.3685890098430813,0,0.0642705334248347,0,ZNF48,RandomForestClassifier,mono,3652,365200,365200,7177
58,20,0.7760235758159701,0,0.7074665289292801,0,0.6324991206782556,0,0.9166602760133844,0,0,0,0.8196205467864229,0,0,0,0.714870373416311,0,0,0,0.3414340664197149,0,0,0,0.0632871555556808,0,0,0,0.0196728233450791,0,0,0,0.0637757515075284,0,0.022288514119849,0,0.0101542506893531,0,SP100,RandomForestClassifier,mono,672,67200,67200,1254
59,24,0.8899782076963036,0,0.8801747298356739,0,0.7164037192884781,0,0.9820593133304152,0,0,0,0.9709670127082414,0,0,0,0.7792813462331967,0,0,0,0.6253216485769348,0,0,0,0.5087581236506125,0,0,0,0.0879167692861559,0,0,0,0.3057769022588587,0,0.3460239211122658,0,0.05692724329353,0,GABPA,RandomForestClassifier,mono,8634,863400,492529,17136
60,28,0.9055299322637664,0,0.905870461731391,0,0.7287607745468739,0,0.9483671579809108,0,0,0,0.9443078671377588,0,0,0,0.7702343910542554,0,0,0,0.4943389191274528,0,0,0,0.4629442174304575,0,0,0,0.1816074824904843,0,0,0,0.3571335151441681,0,0.3670166925066301,0,0.1356333495866917,0,ZNF347,RandomForestClassifier,mono,3762,376200,376200,7299
61,20,0.8074631947736887,0,0.8061656477464233,0,0.7747511880662684,0,0.8963826819942244,0,0,0,0.8181155652766323,0,0,0,0.540175649633192,0,0,0,0.4922134501113476,0,0,0,0.3131182659400685,0,0,0,0.0781461833045443,0,0,0,0.2188737912138884,0,0.253356474915911,0,0.1475420884217951,0,ZNF770,RandomForestClassifier,mono,334,33400,33400,655
62,21,0.9531147346291512,0,0.9542082882639265,0,0.9530852790997422,0,0.9690426343265018,0,0,0,0.9554043131422392,0,0,0,0.9807270300932812,0,0,0,0.8848933784224673,0,0,0,0.8699724729133479,0,0,0,0.8903797174920592,0,0,0,0.8309046044101799,0,0.8600504091043413,0,0.8777053434460274,0,ZNF436,RandomForestClassifier,mono,860,86000,86000,1719
63,36,0.9309820618921396,0,0.9137005700005424,0,0.8467865104177427,0,0.9532365137216996,0,0,0,0.9295259348551432,0,0,0,0.7902275870655152,0,0,0,0.6418963121020127,0,0,0,0.5060131093191955,0,0,0,0.0619262267967076,0,0,0,0.4859579013666781,0,0.4241321241162074,0,0.0688772432493578,0,SLC2A4RG,RandomForestClassifier,mono,768,76800,76800,1505
64,20,0.8421923700827406,0,0.8424876652829902,0,0.8248413975641958,0,0.8871130062418349,0,0,0,0.8735129950450448,0,0,0,0.8351413225158231,0,0,0,0.3280871072737247,0,0,0,0.2760099494525362,0,0,0,0.2246509774207025,0,0,0,0.1414596754846621,0,0.1656516695684946,0,0.1145385966405059,0,ZBTB41,RandomForestClassifier,mono,1343,134300,134300,2642
65,24,0.9793933830638648,0,0.9730315988132028,0,0.8600711626803843,0,0.9889954222204024,0,0,0,0.9837832621277104,0,0,0,0.8586886264308132,0,0,0,0.9267914331553468,0,0,0,0.8977287276615329,0,0,0,0.2278195199529193,0,0,0,0.8789230370589337,0,0.8577189803878613,0,0.2241478235074964,0,FIZ1,RandomForestClassifier,mono,1096,109600,109600,2155
66,20,0.9289675890380366,0,0.9381443260284504,0,0.9297375898454726,0,0.9586934610912629,0,0,0,0.955113602460592,0,0,0,0.9605802164929238,0,0,0,0.8519281778200436,0,0,0,0.872522173381207,0,0,0,0.79948561841863,0,0,0,0.6910420564958577,0,0.8095847417624018,0,0.6444145594773367,0,ZNF250,RandomForestClassifier,mono,1275,127500,127500,2536
67,30,0.9133540833048676,0,0.884008473146781,0,0.8746101115250688,0,0.9562543650955436,0,0,0,0.9170828577046676,0,0,0,0.8629982599347588,0,0,0,0.402749286956895,0,0,0,0.1785620574881146,0,0,0,0.0699663972533109,0,0,0,0.200631464825008,0,0.0951603236678248,0,0.0284242501188986,0,CXXC4,RandomForestClassifier,mono,3232,323200,323200,6302
